,ProQ2D,ProQRosCenD,ProQRosFAD,ProQ3D
4M1Q_B_1GUZ_A_3_1,0.506966,0.7450359999999999,0.8545719999999999,0.767151
4M1Q_B_6P6U_A_2_1,0.5581470000000001,0.600062,0.890857,0.801284
4M1Q_B_4AJ4_A_2_5,0.566918,0.73559,0.8777729999999999,0.797501
4M1Q_B_2ZQY_A_1_1,0.566843,0.76117,0.927383,0.8334600000000001
4M1Q_B_6K12_A_3_5,0.529614,0.6577810000000001,0.8567540000000001,0.780619
4M1Q_B_6J9S_A_1_3,0.533617,0.740475,0.895128,0.786049
4M1Q_B_3PQD_A_1_5,0.568706,0.792288,0.897813,0.807979
4M1Q_B_4ZVV_A_2_1,0.552804,0.7234229999999999,0.882661,0.790308
4M1Q_B_1V6A_A_3_1,0.465426,0.37609899999999996,0.795037,0.672084
4M1Q_B_3TL2_A_3_2,0.5217069999999999,0.7474689999999999,0.8618549999999999,0.7821229999999999
4M1Q_B_9LDB_A_2_2,0.600047,0.7694340000000001,0.893733,0.814318
4M1Q_B_5ZJD_A_2_4,0.570787,0.6449189999999999,0.892446,0.812403
4M1Q_B_4PLC_A_2_3,0.5229779999999999,0.775053,0.867017,0.784686
4M1Q_B_2ZQY_A_1_2,0.5686979999999999,0.772641,0.9245040000000001,0.8274809999999999
4M1Q_B_1I10_A_2_2,0.551728,0.640251,0.895543,0.813148
4M1Q_B_4Q3N_A_1_1,0.498058,0.626318,0.845464,0.710043
4M1Q_B_1LDB_A_1_4,0.519151,0.739687,0.873719,0.750306
4M1Q_B_5YTA_A_3_2,0.5522739999999999,0.703092,0.8822909999999999,0.802764
4M1Q_B_5NQB_A_2_4,0.5291359999999999,0.589921,0.865864,0.778105
4M1Q_B_4AJ4_A_3_5,0.577096,0.781999,0.892316,0.804715
4M1Q_B_1LLC_A_1_5,0.48001499999999997,0.681194,0.753009,0.658987
4M1Q_B_5NQB_A_2_5,0.538321,0.5752510000000001,0.8810399999999999,0.78678
4M1Q_B_4AJ4_A_2_3,0.56334,0.721797,0.8882110000000001,0.80743
4M1Q_B_1LDM_A_2_1,0.56145,0.7710020000000001,0.8857700000000001,0.797996
4M1Q_B_1LDM_A_2_5,0.582256,0.766026,0.8619030000000001,0.795093
4M1Q_B_4LMR_A_1_5,0.580231,0.767092,0.9172870000000001,0.8306479999999999
4M1Q_B_3D0O_A_1_3,0.589669,0.782229,0.924997,0.818335
4M1Q_B_7BY8_A_3_4,0.479853,0.732892,0.8420049999999999,0.755074
4M1Q_B_5KKC_A_3_5,0.534343,0.572926,0.891854,0.796296
4M1Q_B_4PLC_A_2_1,0.52853,0.757548,0.856835,0.770458
4M1Q_B_4PLH_A_2_2,0.5091680000000001,0.737108,0.861925,0.775688
4M1Q_B_1LDB_A_1_5,0.505971,0.726627,0.8490979999999999,0.729366
4M1Q_B_4AJ1_A_3_2,0.591584,0.788457,0.895241,0.812087
4M1Q_B_4ZVV_A_2_3,0.544524,0.634741,0.8796860000000001,0.794465
4M1Q_B_4PLC_A_3_1,0.52853,0.757548,0.856835,0.770458
4M1Q_B_4AJ1_A_3_1,0.592403,0.77768,0.884677,0.8093600000000001
4M1Q_B_1I0Z_A_3_2,0.560377,0.731896,0.884092,0.814512
5CZJ_B_2RFG_A_3_5,0.509837,0.5932,0.689883,0.621744
5CZJ_B_3IRD_A_2_2,0.49934700000000004,0.546295,0.681033,0.592705
5CZJ_B_6XGS_A_3_1,0.48697700000000005,0.5581119999999999,0.672828,0.60002
5CZJ_B_4I7U_A_3_3,0.478757,0.546004,0.6637109999999999,0.58844
5CZJ_B_2A6N_A_2_1,0.48055600000000004,0.558485,0.670632,0.580187
5CZJ_B_6P90_A_3_1,0.458254,0.51737,0.656109,0.549447
5CZJ_B_2RFG_A_3_4,0.47823000000000004,0.56179,0.662035,0.602322
5CZJ_B_4ICN_A_1_5,0.47171499999999994,0.49524399999999996,0.644703,0.560847
5CZJ_B_3I7Q_A_2_2,0.50629,0.5748880000000001,0.677697,0.576408
5CZJ_B_4I7U_A_3_2,0.468208,0.52861,0.6663100000000001,0.5899260000000001
5CZJ_B_6VVH_AAA_3_3,0.433504,0.42124700000000004,0.655886,0.476911
5CZJ_B_2YXG_A_1_5,0.371583,0.406067,0.553762,0.378812
5CZJ_B_3PUD_A_3_1,0.488675,0.535993,0.643714,0.592733
5CZJ_B_4ICN_A_2_4,0.44232200000000005,0.45912,0.637393,0.545506
5CZJ_B_4I7V_A_1_2,0.298101,0.356917,0.531275,0.39548
5CZJ_B_6XGS_A_3_5,0.497938,0.570086,0.674657,0.593846
5CZJ_B_6XGS_A_3_4,0.47429799999999994,0.545171,0.726252,0.6027100000000001
5CZJ_B_3FLU_A_1_1,0.334966,0.38675,0.545842,0.401053
5CZJ_B_6XGS_A_2_4,0.48429799999999995,0.520645,0.660787,0.563102
5CZJ_B_1DHP_A_3_3,0.47763199999999995,0.57412,0.654572,0.586716
5CZJ_B_3VFL_A_1_3,0.259306,0.341094,0.485016,0.334572
5CZJ_B_2VC6_A_1_1,0.335624,0.375544,0.551149,0.36851799999999996
5CZJ_B_2VC6_A_3_5,0.48207,0.496267,0.639436,0.5793
5CZJ_B_2A6N_A_2_5,0.516835,0.593108,0.676369,0.588275
5CZJ_B_5UD6_A_3_1,0.48947700000000005,0.48835,0.694488,0.554422
5CZJ_B_3PUD_A_2_5,0.467605,0.515678,0.647329,0.573128
5CZJ_B_3QZE_A_3_2,0.42508999999999997,0.473627,0.668971,0.548751
5CZJ_B_6T3T_A_3_2,0.47419700000000004,0.5355,0.7108939999999999,0.607686
5CZJ_B_4ICN_A_1_2,0.41342299999999993,0.45704300000000003,0.649872,0.541248
5CZJ_B_6MQH_A_2_5,0.410033,0.45188,0.646825,0.508088
5CZJ_B_4O0K_A_1_1,0.651822,0.8250430000000001,0.953694,0.779293
5CZJ_B_4FHA_A_1_2,0.274215,0.30597399999999997,0.482795,0.356408
5CZJ_B_6UE0_AAA_3_1,0.4777,0.532699,0.6349670000000001,0.570918
5CZJ_B_3FLU_A_3_2,0.51295,0.6000439999999999,0.712615,0.6332
5CZJ_B_4MPQ_A_1_1,0.6661819999999999,0.814473,0.941574,0.76912
5CZJ_B_3NOE_A_2_4,0.444704,0.512116,0.6537729999999999,0.564876
5CZJ_B_4NQ1_A_2_2,0.502447,0.59409,0.715739,0.594444
5CZJ_B_2VC6_A_3_2,0.472995,0.488443,0.6461779999999999,0.574476
5CZJ_B_6T3T_A_3_3,0.4394,0.477366,0.668298,0.546762
5CZJ_B_5KTL_A_3_3,0.487464,0.5587270000000001,0.7523380000000001,0.620432
5CZJ_B_3FLU_A_3_1,0.5083310000000001,0.590875,0.716171,0.63171
5CZJ_B_2VC6_A_1_2,0.345468,0.41680900000000004,0.584674,0.373641
5CZJ_B_3QZE_A_3_5,0.465212,0.536878,0.672371,0.578092
5CZJ_B_4I7U_A_1_5,0.291684,0.362921,0.522759,0.391721
5CZJ_B_2HMC_A_1_4,0.6445850000000001,0.774828,0.9048129999999999,0.741873
5CZJ_B_4MPQ_A_1_4,0.65499,0.817375,0.9452940000000001,0.768071
5CZJ_B_5C54_A_1_1,0.33198099999999997,0.350508,0.552455,0.414756
5CZJ_B_2A6L_A_2_2,0.5303979999999999,0.58357,0.656461,0.5864520000000001
5CZJ_B_3PB2_A_2_1,0.45180200000000004,0.49515600000000004,0.678408,0.55393
5CZJ_B_3VFL_A_1_4,0.253348,0.351968,0.495385,0.337092
5CZJ_B_1DHP_A_2_3,0.492788,0.5311279999999999,0.645021,0.5703550000000001
5CZJ_B_3G0S_A_2_3,0.465055,0.5222439999999999,0.618717,0.54723
5CZJ_B_6VVH_AAA_3_5,0.425509,0.41161400000000004,0.662451,0.46910799999999997
5CZJ_B_6XGS_A_3_2,0.475391,0.54642,0.718513,0.619922
5CZJ_B_2A6L_A_2_5,0.48114399999999996,0.53996,0.657517,0.554979
5CZJ_B_4R53_A_3_5,0.47266,0.580551,0.6589020000000001,0.591749
5CZJ_B_1DHP_A_3_4,0.510316,0.595296,0.703529,0.607247
5CZJ_B_3NOE_A_2_2,0.430349,0.47161000000000003,0.611714,0.55102
5CZJ_B_2A6L_A_2_1,0.486942,0.546922,0.671276,0.571805
5CZJ_B_2EHH_A_2_1,0.501173,0.595543,0.746697,0.630224
5CZJ_B_4O0K_A_1_5,0.637076,0.807276,0.943428,0.765969
5CZJ_B_2YXG_A_1_3,0.38326,0.444983,0.575909,0.411393
5CZJ_B_2VC6_A_3_3,0.5035350000000001,0.5689420000000001,0.698487,0.609494
5CZJ_B_7LVL_A_3_1,0.461232,0.50308,0.687923,0.6008720000000001
5CZJ_B_1S5V_A_2_1,0.509929,0.5424770000000001,0.652449,0.568441
5CZJ_B_6T3T_A_3_4,0.44666999999999996,0.47138100000000005,0.646005,0.5501729999999999
5CZJ_B_2EHH_A_2_4,0.47597700000000004,0.5801930000000001,0.705526,0.59606
5CZJ_B_4O0K_A_1_3,0.64891,0.807906,0.941802,0.770563
5CZJ_B_1S5V_A_2_5,0.49541999999999997,0.555722,0.646405,0.557841
5CZJ_B_6MQH_A_2_1,0.41011800000000004,0.437125,0.635257,0.462029
5CZJ_B_2EHH_A_3_3,0.49363199999999996,0.555434,0.712422,0.616477
5CZJ_B_6XGS_A_2_2,0.439205,0.5178189999999999,0.6698310000000001,0.570976
5CZJ_B_6MQH_A_2_4,0.397513,0.42239899999999997,0.641834,0.4693
5CZJ_B_6T3T_A_3_5,0.47921899999999995,0.46137,0.696186,0.587885
5CZJ_B_4O0K_A_1_4,0.657245,0.822393,0.9497270000000001,0.7764850000000001
5CZJ_B_2A6N_A_2_3,0.507753,0.5953510000000001,0.6599649999999999,0.573052
5CZJ_B_5C54_A_1_3,0.322283,0.355165,0.546475,0.39374000000000003
5CZJ_B_6P90_A_3_5,0.476001,0.546722,0.675871,0.593771
5CZJ_B_6P90_A_3_2,0.455404,0.5115390000000001,0.6784220000000001,0.56875
5CZJ_B_2YXG_A_1_2,0.324382,0.401746,0.5546760000000001,0.369239
5CZJ_B_6UE0_AAA_2_1,0.467901,0.549668,0.614464,0.545099
5CZJ_B_1HL2_A_3_5,0.471156,0.5498529999999999,0.67269,0.592073
5CZJ_B_4O0K_A_1_2,0.651215,0.825095,0.940377,0.763473
5CZJ_B_2HMC_A_1_2,0.623999,0.757337,0.904133,0.739101
5CZJ_B_5C54_A_1_5,0.319782,0.368275,0.5432130000000001,0.414322
5CZJ_B_2HMC_A_1_5,0.620725,0.781868,0.914769,0.74679
5CZJ_B_6UE0_AAA_2_2,0.48915200000000003,0.564569,0.675525,0.5859439999999999
5CZJ_B_3NOE_A_2_5,0.436609,0.47547700000000004,0.614646,0.5480189999999999
5CZJ_B_3IRD_A_2_4,0.515967,0.572088,0.7086680000000001,0.6075229999999999
5CZJ_B_7LVL_A_3_5,0.46824899999999997,0.525521,0.665488,0.6045010000000001
5CZJ_B_2VC6_A_3_1,0.451946,0.500451,0.670378,0.588734
5CZJ_B_3PB2_A_2_2,0.47409399999999996,0.53792,0.6674399999999999,0.57514
5CZJ_B_4I7V_A_1_3,0.300727,0.369841,0.522663,0.373404
5CZJ_B_3G0S_A_2_1,0.461866,0.511834,0.651896,0.561377
5CZJ_B_1XKY_A_3_2,0.45231800000000005,0.43521800000000005,0.652085,0.551601
5CZJ_B_3FLU_A_3_5,0.495835,0.5851069999999999,0.730306,0.6449600000000001
5CZJ_B_6XGS_A_2_1,0.485274,0.523097,0.685713,0.575588
5CZJ_B_3SI9_A_3_3,0.485871,0.565515,0.618316,0.574678
5CZJ_B_6T3T_A_3_1,0.47191099999999997,0.5130600000000001,0.700689,0.58585
5CZJ_B_1DHP_A_2_4,0.498486,0.548294,0.662822,0.5756760000000001
5CZJ_B_6XGS_A_3_3,0.47460399999999997,0.521077,0.678914,0.571046
5CZJ_B_3FLU_A_1_5,0.31609899999999996,0.380187,0.517962,0.390423
5CZJ_B_2A6L_A_2_4,0.48962100000000003,0.555137,0.661003,0.548435
5CZJ_B_3FLU_A_3_3,0.507247,0.563976,0.707263,0.6148140000000001
5CZJ_B_3SI9_A_3_5,0.433644,0.521362,0.639415,0.571994
5CZJ_B_4FHA_A_1_4,0.274121,0.31653000000000003,0.515185,0.372981
5CZJ_B_4MPQ_A_1_5,0.659408,0.807211,0.938526,0.775172
5CZJ_B_4MPQ_A_1_3,0.65717,0.8166800000000001,0.943693,0.7657619999999999
5CZJ_B_3PUD_A_2_2,0.46771999999999997,0.488496,0.623079,0.540976
5CZJ_B_4R53_A_3_2,0.49810600000000005,0.57695,0.697392,0.591217
5CZJ_B_4I7U_A_1_2,0.306708,0.348119,0.5104489999999999,0.375085
5CZJ_B_2YXG_A_1_1,0.36941199999999996,0.404531,0.522663,0.352645
5CZJ_B_2EHH_A_1_2,0.5256569999999999,0.607509,0.737078,0.62347
5CZJ_B_3FLU_A_1_2,0.336444,0.362611,0.5419689999999999,0.375682
5CZJ_B_3VFL_A_1_1,0.2678,0.36351500000000003,0.510994,0.362027
5CZJ_B_5KTL_A_3_2,0.47198100000000004,0.514508,0.663289,0.561566
5CZJ_B_4NQ1_A_2_5,0.48953900000000006,0.543691,0.680449,0.57753
5CZJ_B_6UE0_AAA_2_4,0.48612700000000003,0.612436,0.694945,0.581592
5CZJ_B_4MPQ_A_1_2,0.661903,0.813567,0.939846,0.764437
5CZJ_B_3PB2_A_2_4,0.493672,0.574743,0.6800229999999999,0.562617
5CZJ_B_1DHP_A_2_5,0.47797399999999995,0.559589,0.599442,0.55614
5CZJ_B_4NQ1_A_2_1,0.483459,0.54687,0.672341,0.570162
5CZJ_B_2RFG_A_3_1,0.512907,0.578055,0.697851,0.620405
5CZJ_B_6P90_A_2_4,0.490245,0.579577,0.691988,0.590114
5CZJ_B_4I7V_A_1_4,0.314234,0.366992,0.540504,0.422825
5CZJ_B_4I7U_A_3_5,0.431728,0.523971,0.7008439999999999,0.5979300000000001
5CZJ_B_3PUD_A_2_4,0.445718,0.505358,0.600187,0.5504819999999999
5CZJ_B_6UE0_AAA_3_5,0.508744,0.574267,0.71582,0.613503
5CZJ_B_1XKY_A_3_1,0.410545,0.437775,0.619995,0.544064
5CZJ_B_4ICN_A_2_2,0.424414,0.47334,0.6370819999999999,0.555779
5CZJ_B_3SI9_A_3_2,0.47643900000000006,0.540509,0.645363,0.582468
5CZJ_B_1DHP_A_3_1,0.53214,0.608286,0.7198680000000001,0.626807
5CZJ_B_3G0S_A_2_2,0.49953000000000003,0.543157,0.6352909999999999,0.555251
5CZJ_B_6P90_A_2_3,0.47080500000000003,0.58008,0.681718,0.588006
5CZJ_B_1S5V_A_2_4,0.51195,0.561923,0.685241,0.60119
5CZJ_B_4FHA_A_1_3,0.267398,0.32250100000000004,0.511981,0.350622
5CZJ_B_3SI9_A_3_1,0.445442,0.507487,0.636401,0.555032
5CZJ_B_4I7U_A_3_4,0.476524,0.573448,0.664307,0.598481
5CZJ_B_1XKY_A_3_5,0.43213,0.461974,0.620206,0.57314
5CZJ_B_3PUD_A_3_2,0.47307200000000005,0.53218,0.642227,0.569126
5CZJ_B_2RFG_A_3_3,0.5096390000000001,0.594604,0.681804,0.620004
5CZJ_B_3FLU_A_3_4,0.479444,0.5901689999999999,0.685187,0.621105
5CZJ_B_2HMC_A_1_1,0.632288,0.781938,0.910583,0.744131
5CZJ_B_3QZE_A_2_4,0.43281499999999995,0.522703,0.6799729999999999,0.581121
5CZJ_B_2YXG_A_1_4,0.34768000000000004,0.383655,0.550996,0.37945
5CZJ_B_4I7V_A_1_1,0.325042,0.362417,0.536592,0.412918
5CZJ_B_6P90_A_2_5,0.47604399999999997,0.5931069999999999,0.717588,0.615247
5CZJ_B_1S5V_A_2_3,0.527157,0.5941649999999999,0.685534,0.606527
5CZJ_B_3QZE_A_2_1,0.466085,0.550396,0.679433,0.578967
5CZJ_B_2EHH_A_1_3,0.476095,0.5182439999999999,0.72972,0.6053069999999999
3HRX_A_3TLF_A_3_2,0.432597,0.435421,0.836981,0.623895
3HRX_A_4FJW_D_3_4,0.521544,0.747012,0.9098510000000001,0.699083
3HRX_A_3PEA_A_3_4,0.543737,0.7192310000000001,0.8908590000000001,0.7433390000000001
3HRX_A_5XZD_A_2_4,0.404627,0.48730500000000004,0.8048,0.629238
3HRX_A_2PBP_A_3_3,0.45016300000000004,0.5573520000000001,0.8797520000000001,0.699453
3HRX_A_5ZAI_A_1_1,0.490788,0.6206119999999999,0.891388,0.691062
3HRX_A_3PZK_A_2_2,0.46195200000000003,0.599306,0.858157,0.6678649999999999
3HRX_A_3TLF_A_3_3,0.468401,0.5395220000000001,0.8450639999999999,0.6357550000000001
3HRX_A_3PEA_A_3_1,0.535053,0.740768,0.88997,0.750829
3HRX_A_3PZK_A_2_3,0.46012299999999995,0.581913,0.857914,0.657203
3HRX_A_2HW5_A_2_3,0.448201,0.389323,0.856468,0.646035
3HRX_A_2PBP_A_1_2,0.428154,0.388969,0.8190850000000001,0.641196
3HRX_A_2PBP_A_1_5,0.400831,0.339475,0.82606,0.630138
3HRX_A_5ZAI_A_1_5,0.458529,0.434542,0.8657950000000001,0.6831020000000001
3HRX_A_4F47_A_2_5,0.410966,0.474542,0.810914,0.6094970000000001
3HRX_A_2HW5_A_2_5,0.476857,0.514837,0.8713700000000001,0.673036
3HRX_A_4F47_A_2_3,0.404493,0.47553100000000004,0.81017,0.603763
3HRX_A_3TRR_A_2_2,0.38402,0.49515600000000004,0.784706,0.5786
3HRX_A_3Q0J_A_2_4,0.481328,0.6026279999999999,0.895335,0.689398
3HRX_A_4F47_A_3_3,0.404493,0.47553100000000004,0.81017,0.603763
3HRX_A_3TRR_A_2_1,0.379752,0.5555,0.792209,0.581001
3HRX_A_5YLO_A_1_1,0.34563499999999997,0.37257399999999996,0.718306,0.573439
3HRX_A_3KQF_A_3_2,0.474713,0.6281979999999999,0.8616360000000001,0.676318
3HRX_A_5ZAI_A_1_2,0.46288599999999996,0.5240279999999999,0.8773780000000001,0.6899689999999999
3HRX_A_3KQF_A_3_3,0.47195,0.502142,0.8503569999999999,0.68148
3HRX_A_5ZAI_A_2_2,0.510371,0.6744180000000001,0.885793,0.715475
3HRX_A_2PPY_A_3_5,0.46874,0.368211,0.866708,0.653911
3HRX_A_3Q0J_A_3_2,0.45445399999999997,0.519047,0.871557,0.675892
3HRX_A_2PBP_A_3_4,0.47297100000000003,0.514329,0.8897780000000001,0.710928
3HRX_A_3R0O_A_3_2,0.452938,0.5612590000000001,0.8335870000000001,0.66576
3HRX_A_3TLF_A_3_1,0.474495,0.531526,0.8233659999999999,0.648234
3HRX_A_5YLO_A_1_3,0.380033,0.40334000000000003,0.720011,0.575917
3HRX_A_2HW5_A_2_1,0.4661,0.506013,0.8746370000000001,0.672075
3HRX_A_5YLO_A_1_4,0.338498,0.382517,0.726073,0.564348
3HRX_A_6WYI_A_2_4,0.429846,0.5655100000000001,0.813712,0.630886
3HRX_A_3Q0J_A_3_4,0.49453400000000003,0.665175,0.893998,0.7084550000000001
3HRX_A_3MOY_A_2_1,0.485896,0.5472670000000001,0.8733120000000001,0.6866369999999999
3HRX_A_3RSI_A_2_4,0.44808100000000006,0.5573670000000001,0.858799,0.650356
3HRX_A_3T88_A_2_2,0.42874300000000004,0.45327700000000004,0.840047,0.640843
3HRX_A_2PPY_A_3_2,0.46108699999999997,0.434058,0.845933,0.6906140000000001
3HRX_A_3P5M_A_1_3,0.523837,0.718237,0.898416,0.750478
3HRX_A_3H81_A_3_2,0.505117,0.641746,0.898151,0.703267
3HRX_A_5ZAI_A_2_1,0.528389,0.645667,0.898394,0.712159
3HRX_A_3Q0J_A_2_3,0.470257,0.630972,0.88879,0.690327
3HRX_A_3PEA_A_3_3,0.506683,0.647088,0.86149,0.717316
3HRX_A_6WYI_A_3_4,0.429846,0.5655100000000001,0.813712,0.630886
3HRX_A_4FZW_A_3_5,0.490104,0.627638,0.8983030000000001,0.710853
3HRX_A_4EML_A_3_1,0.408148,0.357908,0.817016,0.6060909999999999
3HRX_A_3T88_A_2_4,0.44732299999999997,0.452348,0.859884,0.642708
3HRX_A_3TLF_A_3_5,0.463659,0.406725,0.844292,0.6386270000000001
3HRX_A_3Q0J_A_2_2,0.45843100000000003,0.49795900000000004,0.8831760000000001,0.675525
3HRX_A_3H81_A_2_2,0.47764300000000004,0.550375,0.8897459999999999,0.695982
3HRX_A_3PZK_A_1_5,0.486912,0.588692,0.8640540000000001,0.674407
3HRX_A_1EY3_A_2_5,0.48210600000000003,0.46518400000000004,0.8691770000000001,0.655684
3HRX_A_2IEX_A_2_2,0.47377700000000006,0.44373999999999997,0.810413,0.614751
3HRX_A_6WYI_A_3_5,0.439675,0.600429,0.803177,0.623634
3HRX_A_3TLF_A_3_4,0.44496199999999997,0.48401000000000005,0.8267030000000001,0.635794
3HRX_A_6LVP_A_3_1,0.434842,0.343558,0.8341540000000001,0.6461359999999999
3HRX_A_5XZD_A_2_3,0.41260600000000003,0.506074,0.773986,0.600381
3HRX_A_1EY3_A_2_2,0.469142,0.389681,0.865031,0.6558649999999999
3HRX_A_6OJM_A_3_3,0.41472200000000004,0.466816,0.807235,0.595087
3HRX_A_3RSI_A_2_2,0.44517299999999993,0.38509,0.8678370000000001,0.674983
3HRX_A_3R0O_A_3_5,0.47366400000000003,0.662538,0.839477,0.662775
3M0G_A_3LOM_A_3_4,0.530096,0.44186099999999995,0.785375,0.637674
3M0G_A_6SXN_D_2_3,0.497986,0.371773,0.730477,0.649708
3M0G_A_5E8K_A_2_3,0.519111,0.513077,0.7536470000000001,0.647274
3M0G_A_1RTR_A_2_4,0.489129,0.41585500000000003,0.7538050000000001,0.651507
3M0G_A_3UCA_A_1_5,0.46592700000000004,0.409049,0.725781,0.6210399999999999
3M0G_A_4WK5_A_3_3,0.460358,0.520744,0.662154,0.611286
3M0G_A_4LFE_A_3_4,0.47451800000000005,0.39676300000000003,0.69491,0.586979
3M0G_A_6KD7_A_3_3,0.42567299999999997,0.253112,0.708374,0.57222
3M0G_A_3LOM_A_3_3,0.516088,0.44513,0.78974,0.650509
3M0G_A_3LLW_A_3_1,0.464711,0.34511,0.7090810000000001,0.627127
3M0G_A_3M9U_A_3_3,0.434742,0.314961,0.7126680000000001,0.604093
3M0G_A_3UCA_A_1_3,0.446169,0.406907,0.71624,0.61464
3M0G_A_3KRA_A_2_1,0.568405,0.531081,0.816602,0.6863
3M0G_A_3ZCD_A_2_5,0.56777,0.513462,0.793666,0.641776
3M0G_A_4F62_A_3_4,0.600348,0.631911,0.818217,0.67683
3M0G_A_4LFE_A_3_3,0.459741,0.382915,0.672132,0.596318
3M0G_A_4KKM_A_3_3,0.5313180000000001,0.443708,0.819795,0.649076
3M0G_A_5AYP_A_3_3,0.44897299999999996,0.31112399999999996,0.651077,0.602219
3M0G_A_3P8R_A_3_3,0.5309649999999999,0.494287,0.777868,0.667625
3M0G_A_3LLW_A_3_3,0.44464899999999996,0.350901,0.687476,0.638734
3M0G_A_5AYP_A_1_3,0.37154699999999996,0.387995,0.569988,0.564167
3M0G_A_5XN5_A_2_4,0.5677770000000001,0.5109630000000001,0.8245709999999999,0.698341
3M0G_A_6SXL_A_1_4,0.5143479999999999,0.434795,0.767536,0.640317
3M0G_A_3UCA_A_1_1,0.45320299999999997,0.446612,0.7103430000000001,0.594576
3M0G_A_4LFE_A_3_1,0.406934,0.292867,0.678579,0.574405
3M0G_A_4F62_A_2_4,0.554429,0.6081529999999999,0.773763,0.6599550000000001
3M0G_A_3KRA_A_2_4,0.5500430000000001,0.48177600000000004,0.824558,0.684999
3M0G_A_3LJI_A_3_4,0.448804,0.358629,0.576809,0.527618
3M0G_A_3KRA_A_2_5,0.5600689999999999,0.5509270000000001,0.808197,0.6741520000000001
3M0G_A_3M9U_A_3_1,0.425123,0.263805,0.704925,0.5784819999999999
3M0G_A_5E8L_A_3_5,0.5581520000000001,0.555531,0.7998310000000001,0.661878
3M0G_A_4F62_A_3_3,0.577387,0.657716,0.816191,0.669715
3M0G_A_3KRA_A_3_3,0.5701109999999999,0.57716,0.835468,0.695136
3M0G_A_3M9U_A_3_2,0.396393,0.26491,0.6856300000000001,0.541596
3M0G_A_4LFE_A_3_5,0.46946899999999997,0.342665,0.673067,0.589118
3M0G_A_1WY0_A_3_2,0.394063,0.45135699999999995,0.641493,0.502717
3M0G_A_3ZCD_A_2_3,0.517798,0.444063,0.7733140000000001,0.612382
3M0G_A_4KKM_A_3_1,0.559492,0.497255,0.820607,0.661259
3M0G_A_1RQJ_A_1_5,0.485346,0.42272200000000004,0.794078,0.6237010000000001
3M0G_A_5AYP_A_1_1,0.382152,0.372857,0.56892,0.557716
3M0G_A_6SXL_A_1_2,0.49708199999999997,0.402975,0.767027,0.6159479999999999
3M0G_A_6SXN_B_2_3,0.49953800000000004,0.483918,0.727883,0.605273
3M0G_A_6SXN_B_2_5,0.5090600000000001,0.43470600000000004,0.729545,0.609857
3M0G_A_3LOM_A_3_5,0.521703,0.428342,0.781105,0.6593
3M0G_A_7LBJ_A_3_3,0.5118560000000001,0.42490500000000003,0.787212,0.639998
3M0G_A_6SXN_A_3_5,0.47188,0.346409,0.6974100000000001,0.63558
3M0G_A_6KD7_A_3_5,0.424658,0.241931,0.693705,0.584975
2P6R_A_6QDV_B_1_5,0.357772,0.519046,0.586156,0.41899200000000003
2P6R_A_1WRB_A_3_2,0.5149,0.628868,0.710121,0.6706479999999999
2P6R_A_6UV0_A_3_3,0.476405,0.684511,0.801546,0.668975
2P6R_A_4A4D_A_3_5,0.45998100000000003,0.666738,0.730577,0.609689
2P6R_A_5OOQ_A_2_4,0.35416,0.42438100000000006,0.6199,0.500185
2P6R_A_2DB3_A_3_4,0.41001800000000005,0.634493,0.682371,0.610951
2P6R_A_6LQS_M4_2_4,0.390676,0.480429,0.6442979999999999,0.538141
2P6R_A_4BRU_A_3_1,0.49925699999999995,0.6429819999999999,0.7129909999999999,0.6009359999999999
2P6R_A_1OYY_A_2_3,0.342,0.28023400000000004,0.442125,0.430803
2P6R_A_4D25_A_3_5,0.47921099999999994,0.665145,0.772738,0.658717
2P6R_A_2ZJ2_A_3_5,0.574757,0.658352,0.9158360000000001,0.82636
2P6R_A_5M59_A_1_5,0.396921,0.594751,0.654337,0.49926400000000004
2P6R_A_4D25_A_3_3,0.499862,0.668596,0.767189,0.678782
2P6R_A_5GJU_A_3_1,0.45688999999999996,0.609581,0.673678,0.595577
2P6R_A_4QU4_A_2_5,0.370102,0.495069,0.652308,0.557217
2P6R_A_3IUY_A_2_1,0.381824,0.499684,0.6020409999999999,0.521139
2P6R_A_6FT6_MM_2_4,0.3688,0.47147700000000003,0.672219,0.5380590000000001
2P6R_A_5V9X_A_2_2,0.405916,0.535982,0.702962,0.570829
2P6R_A_5A9F_A_1_2,0.297076,0.430867,0.46843100000000004,0.366122
2P6R_A_2ZJ2_A_2_4,0.59273,0.691282,0.913272,0.831866
2P6R_A_4F91_B_1_5,0.37725,0.561012,0.644165,0.470666
2P6R_A_6L5L_A_2_3,0.377333,0.475357,0.656172,0.522604
2P6R_A_6IEG_A_1_4,0.358531,0.448063,0.531091,0.432018
2P6R_A_4NHO_A_3_4,0.47459700000000005,0.680042,0.756343,0.647163
2P6R_A_1S2M_A_3_1,0.500374,0.6552819999999999,0.720421,0.629768
2P6R_A_2VA8_A_1_5,0.612776,0.746243,0.885083,0.8086760000000001
2P6R_A_6C90_A_2_2,0.416104,0.585428,0.712198,0.592187
2P6R_A_2ZJ2_A_1_5,0.536751,0.620045,0.882125,0.80119
2P6R_A_4F92_B_1_4,0.372557,0.552003,0.642691,0.48821899999999996
2P6R_A_5A9J_A_1_4,0.311975,0.437408,0.45489300000000005,0.39695199999999997
