,DeepAccNet,DeepAccNet-Bert
4KE6_E_1TQH_A_1_1,0.498291015625,0.59130859375
4KE6_E_6QE2_A_2_1,0.408447265625,0.51123046875
4KE6_E_3HEA_A_3_4,0.3837890625,0.462646484375
1W3B_A_5KHU_F_3_2,0.17919921875,0.413330078125
1W3B_A_6TED_Q_3_5,0.30615234375,0.5048828125
1W3B_A_2XPI_A_2_5,0.389892578125,0.442138671875
1W3B_A_4UI9_F_2_4,0.42236328125,0.5166015625
1W3B_A_6XT9_D_2_4,0.284423828125,0.51123046875
1W3B_A_5KHU_F_3_1,0.1851806640625,0.435791015625
1W3B_A_4UI9_C_2_3,0.444580078125,0.552734375
1W3B_A_4UI9_C_2_4,0.426025390625,0.54638671875
1W3B_A_5A31_F_2_1,0.403564453125,0.5146484375
1W3B_A_6XT9_H_1_3,0.260986328125,0.364990234375
1W3B_A_6XT9_D_1_3,0.27880859375,0.437744140625
1W3B_A_6QX9_5J_3_3,0.298583984375,0.4970703125
1W3B_A_6VBU_8_3_3,0.459716796875,0.52783203125
1W3B_A_6TED_Q_2_4,0.2447509765625,0.4296875
1W3B_A_5KHU_F_2_5,0.1983642578125,0.41845703125
1W3B_A_5KHU_F_2_1,0.176025390625,0.416748046875
1W3B_A_4UI9_C_2_1,0.412353515625,0.55078125
1W3B_A_7KDT_A_2_4,0.32958984375,0.5009765625
1W3B_A_6XT9_D_2_5,0.314208984375,0.50537109375
1W3B_A_6XT9_H_1_4,0.23876953125,0.35595703125
1W3B_A_6TED_Q_3_1,0.30859375,0.499267578125
1W3B_A_5G04_F_3_5,0.385009765625,0.50439453125
1W3B_A_6GMH_Q_1_3,0.2088623046875,0.345703125
1W3B_A_6VBU_4_3_4,0.459228515625,0.57177734375
1W3B_A_5A31_F_3_1,0.42333984375,0.52880859375
1W3B_A_5I9D_A_3_3,0.282470703125,0.46044921875
1W3B_A_6VBU_8_3_5,0.443359375,0.51318359375
1W3B_A_6TED_Q_3_3,0.287109375,0.50390625
1W3B_A_6VBU_8_1_1,0.29638671875,0.4140625
1W3B_A_5KHU_F_2_2,0.15869140625,0.410400390625
1W3B_A_5DSE_A_2_1,0.32470703125,0.50341796875
1W3B_A_6VBU_4_1_4,0.41357421875,0.4970703125
1W3B_A_6VBU_4_1_1,0.398193359375,0.49365234375
1W3B_A_6VBU_8_3_1,0.439453125,0.5283203125
1W3B_A_6VBU_4_2_2,0.4326171875,0.560546875
1W3B_A_5A31_F_3_4,0.441650390625,0.53759765625
1W3B_A_5I9D_A_3_1,0.283203125,0.467529296875
1W3B_A_4BUJ_B_3_1,0.353271484375,0.5234375
1W3B_A_5G04_F_2_3,0.395263671875,0.50146484375
1W3B_A_5A31_F_3_5,0.403076171875,0.53125
1W3B_A_6TED_Q_1_4,0.200439453125,0.322021484375
1W3B_A_6XT9_H_1_5,0.233642578125,0.356689453125
1W3B_A_5G04_X_2_1,0.272216796875,0.485107421875
1W3B_A_5A31_F_2_3,0.400634765625,0.51123046875
1W3B_A_6TED_Q_2_5,0.253662109375,0.42529296875
1W3B_A_6VBU_4_1_3,0.416259765625,0.495849609375
1W3B_A_6VBU_4_1_5,0.359130859375,0.480224609375
1W3B_A_4UI9_F_3_4,0.395751953125,0.5166015625
1W3B_A_5KHU_F_2_4,0.16357421875,0.40869140625
1W3B_A_4UI9_F_3_2,0.405517578125,0.5263671875
1W3B_A_5I9D_A_3_2,0.288330078125,0.46142578125
1W3B_A_5G04_X_2_3,0.28076171875,0.479736328125
1W3B_A_5G04_F_2_1,0.38916015625,0.50537109375
1W3B_A_2XPI_A_2_4,0.384765625,0.435546875
1W3B_A_2XPI_A_2_3,0.407470703125,0.440673828125
1W3B_A_5A31_F_2_4,0.430908203125,0.51611328125
1W3B_A_5DSE_A_2_3,0.324462890625,0.50146484375
1W3B_A_5G04_F_3_3,0.385986328125,0.505859375
1W3B_A_6GMH_Q_2_5,0.2841796875,0.4423828125
1W3B_A_6VBU_8_1_5,0.306884765625,0.40478515625
1W3B_A_6TED_Q_3_4,0.286865234375,0.50341796875
1W3B_A_6VBU_4_2_4,0.457763671875,0.5654296875
1W3B_A_5A31_F_3_3,0.397705078125,0.521484375
1W3B_A_6XT9_D_2_2,0.325927734375,0.51611328125
1W3B_A_6VBU_4_1_2,0.39697265625,0.482177734375
1W3B_A_5KHU_F_3_4,0.180908203125,0.412841796875
1W3B_A_6GMH_Q_2_1,0.259521484375,0.44775390625
1W3B_A_4UI9_F_3_3,0.41455078125,0.51904296875
1W3B_A_5G04_F_3_4,0.385986328125,0.51025390625
1W3B_A_6VBU_4_3_1,0.45068359375,0.57177734375
1W3B_A_5G04_X_2_2,0.302490234375,0.481201171875
1W3B_A_6VBU_8_1_4,0.292724609375,0.403076171875
1W3B_A_6QX9_5J_3_1,0.28466796875,0.498291015625
1W3B_A_5G04_X_2_5,0.3037109375,0.48486328125
1W3B_A_6TED_Q_3_2,0.299072265625,0.5078125
1W3B_A_6VBU_4_3_5,0.424072265625,0.56640625
1W3B_A_7KDT_A_2_2,0.329345703125,0.5048828125
1W3B_A_5DSE_A_2_2,0.31396484375,0.496826171875
1W3B_A_6VBU_8_1_2,0.2900390625,0.408447265625
1W3B_A_6TED_Q_2_1,0.261962890625,0.42822265625
1W3B_A_6GMH_Q_1_2,0.204833984375,0.3486328125
1W3B_A_5A31_F_2_5,0.4150390625,0.51513671875
1W3B_A_5G04_F_2_2,0.386474609375,0.509765625
1W3B_A_4BUJ_B_3_4,0.323974609375,0.51611328125
1W3B_A_6XT9_H_1_2,0.256103515625,0.3447265625
1W3B_A_5DSE_A_2_4,0.325927734375,0.499755859375
1W3B_A_6VBU_4_2_1,0.459228515625,0.56787109375
1W3B_A_6VBU_8_1_3,0.294677734375,0.397216796875
1W3B_A_4UI9_F_2_3,0.43310546875,0.52001953125
1W3B_A_4BUJ_B_3_2,0.321044921875,0.513671875
1W3B_A_4UI9_F_2_5,0.388916015625,0.5107421875
1W3B_A_2XPI_A_2_1,0.3837890625,0.4287109375
1W3B_A_7KDT_A_2_5,0.347900390625,0.51025390625
1W3B_A_6GMH_Q_1_5,0.196533203125,0.344482421875
1W3B_A_4UI9_C_2_5,0.432373046875,0.5546875
1W3B_A_6XT9_D_1_2,0.287353515625,0.430908203125
1W3B_A_5I9D_A_3_4,0.28759765625,0.464599609375
1W3B_A_6TED_Q_1_5,0.1986083984375,0.325439453125
1W3B_A_6QX9_5J_3_4,0.297607421875,0.50244140625
1W3B_A_7KDT_A_2_3,0.319091796875,0.5
1W3B_A_5KHU_F_3_5,0.184814453125,0.423095703125
1W3B_A_6VBU_8_3_2,0.404296875,0.52197265625
1W3B_A_6VBU_4_3_2,0.463623046875,0.57470703125
1W3B_A_5G04_F_2_5,0.367431640625,0.499755859375
1W3B_A_4UI9_F_3_5,0.430419921875,0.53955078125
1W3B_A_6TED_Q_1_2,0.1976318359375,0.323486328125
1W3B_A_6XT9_D_1_1,0.278076171875,0.43798828125
1W3B_A_6GMH_Q_1_4,0.1982421875,0.343994140625
1W3B_A_6TED_Q_1_1,0.2137451171875,0.33154296875
1W3B_A_5KHU_F_2_3,0.1851806640625,0.418212890625
1W3B_A_5A31_F_2_2,0.40234375,0.515625
1W3B_A_4UI9_F_2_2,0.427734375,0.521484375
1W3B_A_5G04_F_2_4,0.414794921875,0.509765625
1W3B_A_7KDT_A_2_1,0.3486328125,0.493408203125
1W3B_A_4UI9_F_2_1,0.417724609375,0.51318359375
1W3B_A_6VBU_8_3_4,0.414306640625,0.513671875
1W3B_A_6VBU_4_2_3,0.449951171875,0.5712890625
1W3B_A_5G04_F_3_2,0.39404296875,0.50390625
1W3B_A_5G04_F_3_1,0.361572265625,0.494140625
1W3B_A_6XT9_D_1_4,0.255615234375,0.44384765625
1W3B_A_6VBU_4_2_5,0.441162109375,0.5615234375
1W3B_A_3JCM_G_3_5,0.206298828125,0.377685546875
1W3B_A_6XT9_D_1_5,0.27490234375,0.443115234375
1W3B_A_6GMH_Q_2_3,0.25146484375,0.439453125
1W3B_A_5I9D_A_3_5,0.291748046875,0.463623046875
1W3B_A_4UI9_C_2_2,0.42919921875,0.5341796875
1W3B_A_6XT9_H_1_1,0.254638671875,0.35888671875
1W3B_A_5G04_X_2_4,0.2880859375,0.489990234375
1W3B_A_2XPI_A_2_2,0.369873046875,0.42236328125
1W3B_A_6VBU_4_3_3,0.4404296875,0.57763671875
1W3B_A_5A31_F_3_2,0.416748046875,0.52880859375
1W3B_A_6QX9_5J_3_2,0.28857421875,0.49267578125
1W3B_A_4UI9_F_3_1,0.426513671875,0.52880859375
1W3B_A_6QX9_5J_3_5,0.2861328125,0.493896484375
1W3B_A_5KHU_F_3_3,0.182861328125,0.41259765625
1W3B_A_6XT9_D_2_3,0.307373046875,0.5068359375
1W3B_A_6TED_Q_2_2,0.256103515625,0.428955078125
1W3B_A_6GMH_Q_2_4,0.270751953125,0.444580078125
1W3B_A_6GMH_Q_1_1,0.209228515625,0.341064453125
1W3B_A_6TED_Q_2_3,0.2435302734375,0.42919921875
1W3B_A_6XT9_D_2_1,0.29345703125,0.5009765625
1HV5_A_2MZE_A_2_2,0.41845703125,0.54248046875
1HV5_A_3AYU_A_2_4,0.64111328125,0.658203125
1HV5_A_1SRP_A_2_3,0.35107421875,0.3798828125
1HV5_A_1Q3A_A_1_5,0.580078125,0.6455078125
1HV5_A_1QIB_A_3_1,0.66845703125,0.6904296875
1HV5_A_1SRP_A_2_1,0.323486328125,0.39013671875
1HV5_A_2JSD_A_1_1,0.5,0.58984375
1HV5_A_1SRP_A_2_5,0.35107421875,0.384765625
1HV5_A_2JNP_A_1_5,0.393798828125,0.53857421875
1HV5_A_1K7I_A_2_1,0.277587890625,0.329833984375
1HV5_A_1CGE_A_3_3,0.63916015625,0.6728515625
1HV5_A_1FBL_A_3_2,0.66845703125,0.68359375
1HV5_A_3SHI_A_3_3,0.64013671875,0.69140625
1HV5_A_3MA2_A_2_1,0.66259765625,0.6767578125
1HV5_A_1SRP_A_2_2,0.3359375,0.3779296875
1HV5_A_2XS3_A_2_3,0.69189453125,0.67529296875
1HV5_A_1K7I_A_2_5,0.2484130859375,0.33154296875
1HV5_A_2JNP_A_1_1,0.402587890625,0.54443359375
1HV5_A_1HOV_A_1_3,0.356201171875,0.51611328125
1HV5_A_1HOV_A_1_5,0.348876953125,0.5087890625
1HV5_A_1K7I_A_2_3,0.294189453125,0.336181640625
1HV5_A_1QIB_A_1_3,0.6474609375,0.66552734375
1HV5_A_2JSD_A_1_2,0.50244140625,0.5859375
1HV5_A_2JNP_A_1_3,0.379150390625,0.52587890625
1HV5_A_1K7I_A_2_4,0.281005859375,0.334228515625
1HV5_A_1QIB_A_2_1,0.6513671875,0.6611328125
1HV5_A_1HOV_A_1_4,0.351806640625,0.51513671875
1HV5_A_1AYK_A_2_4,0.51318359375,0.6064453125
1HV5_A_2MZE_A_2_1,0.419921875,0.546875
1HV5_A_1FBL_A_2_5,0.626953125,0.64697265625
1HV5_A_1OS2_A_2_3,0.6474609375,0.669921875
1HV5_A_1AYK_A_1_2,0.46630859375,0.58447265625
1HV5_A_1AYK_A_3_1,0.495849609375,0.595703125
1HV5_A_1Q3A_A_1_4,0.58837890625,0.64990234375
1HV5_A_3AYU_A_1_1,0.7421875,0.72705078125
1HV5_A_1AYK_A_3_3,0.46875,0.57470703125
1HV5_A_3SHI_A_2_3,0.63916015625,0.6923828125
1HV5_A_3AYU_A_3_5,0.71533203125,0.7138671875
1HV5_A_2MZE_A_2_3,0.41552734375,0.56103515625
1HV5_A_1HOV_A_1_2,0.334228515625,0.50830078125
1HV5_A_3MA2_A_2_4,0.6181640625,0.66943359375
1HV5_A_1HOV_A_1_1,0.35791015625,0.5185546875
1HV5_A_2MZE_A_2_4,0.420166015625,0.5576171875
1HV5_A_2JNP_A_1_2,0.39794921875,0.5341796875
1HV5_A_1AYK_A_1_3,0.48046875,0.580078125
1HV5_A_1AYK_A_1_5,0.4765625,0.58984375
1HV5_A_2J0T_A_3_5,0.640625,0.671875
1HV5_A_2XS3_A_2_4,0.6533203125,0.6689453125
1HV5_A_1AYK_A_1_1,0.48291015625,0.59521484375
1HV5_A_3MA2_A_2_2,0.6484375,0.6572265625
1HV5_A_1QIC_A_1_5,0.63525390625,0.68408203125
1HV5_A_1AYK_A_2_5,0.45361328125,0.5859375
1HV5_A_1AYK_A_2_3,0.489990234375,0.58935546875
1HV5_A_1AYK_A_3_5,0.474609375,0.591796875
1HV5_A_2JSD_A_1_4,0.49951171875,0.5888671875
1HV5_A_2JSD_A_1_3,0.48681640625,0.58544921875
1HV5_A_3MA2_A_2_3,0.6533203125,0.67041015625
1HV5_A_1AYK_A_3_4,0.488037109375,0.5908203125
1HV5_A_1AYK_A_3_2,0.48095703125,0.59033203125
1HV5_A_1KAP_P_2_1,0.2841796875,0.344970703125
1HV5_A_1Q3A_A_1_2,0.5673828125,0.6328125
1HV5_A_2XS3_A_2_2,0.689453125,0.66796875
1HV5_A_3MA2_A_2_5,0.64501953125,0.64892578125
1HV5_A_1AYK_A_2_1,0.505859375,0.6025390625
1HV5_A_2XS3_A_2_5,0.6533203125,0.6552734375
1HV5_A_1KAP_P_2_5,0.283447265625,0.3583984375
1HV5_A_1Q3A_A_1_1,0.5927734375,0.654296875
1HV5_A_1AYK_A_2_2,0.48046875,0.58935546875
1HV5_A_1KAP_P_2_4,0.270263671875,0.35009765625
1HV5_A_3AYU_A_3_1,0.7568359375,0.72216796875
1HV5_A_2JNP_A_1_4,0.3759765625,0.5341796875
1HV5_A_1KAP_P_2_3,0.27685546875,0.347900390625
1HV5_A_2MZE_A_2_5,0.444580078125,0.56005859375
1HV5_A_1AYK_A_1_4,0.48681640625,0.59130859375
1HV5_A_1SRP_A_2_4,0.327880859375,0.379150390625
1HV5_A_2JSD_A_1_5,0.499267578125,0.595703125
1HV5_A_2XS3_A_2_1,0.68408203125,0.6767578125
1DE4_A_6KYU_A_1_5,0.61376953125,0.5693359375
1DE4_A_6LHF_A_1_1,0.57568359375,0.521484375
1DE4_A_6ID4_A_2_4,0.53564453125,0.53173828125
1DE4_A_3D18_A_2_4,0.52099609375,0.52294921875
1DE4_A_1HLA_A_3_2,0.308349609375,0.3681640625
1DE4_A_1Q94_A_2_1,0.51953125,0.49755859375
1DE4_A_5WMQ_A_3_2,0.51953125,0.52783203125
1DE4_A_4GUP_A_1_5,0.54443359375,0.53662109375
1DE4_A_7CPO_A_1_5,0.5673828125,0.5302734375
1DE4_A_5H5Z_A_1_2,0.5322265625,0.55224609375
1DE4_A_2BVO_A_3_3,0.51318359375,0.52099609375
1DE4_A_5WMQ_A_2_4,0.4921875,0.4921875
1DE4_A_6V3J_A_3_1,0.54833984375,0.5517578125
1DE4_A_1S7Q_A_2_3,0.5244140625,0.5126953125
1DE4_A_6J1V_A_3_3,0.46142578125,0.466796875
1DE4_A_4GUP_A_1_3,0.56689453125,0.5400390625
1DE4_A_2YPL_A_3_1,0.54541015625,0.54150390625
1DE4_A_6O9B_A_2_4,0.537109375,0.53759765625
1DE4_A_4CW1_A_1_2,0.5546875,0.53369140625
1DE4_A_5GJX_A_1_2,0.5986328125,0.55908203125
1DE4_A_4HX1_A_3_2,0.5224609375,0.51708984375
1DE4_A_6MT4_A_2_1,0.497314453125,0.490478515625
1DE4_A_1HSB_A_3_1,0.47607421875,0.482421875
1DE4_A_4MJ5_A_2_1,0.5205078125,0.4931640625
1DE4_A_4NT6_A_3_4,0.50830078125,0.498291015625
1DE4_A_3D18_A_2_1,0.5234375,0.5078125
1DE4_A_1E27_A_3_2,0.541015625,0.5322265625
1DE4_A_4CW1_A_1_3,0.5458984375,0.533203125
1DE4_A_6J1V_A_2_1,0.53564453125,0.5302734375
1DE4_A_3X14_A_2_4,0.50146484375,0.51708984375
1DE4_A_4HX1_A_2_4,0.484130859375,0.48583984375
1DE4_A_1A9B_A_3_3,0.481689453125,0.5126953125
1DE4_A_6J1V_A_3_4,0.4951171875,0.51806640625
1DE4_A_4CW1_A_1_1,0.529296875,0.525390625
1DE4_A_6LHF_A_1_2,0.51806640625,0.5087890625
1DE4_A_6J1V_A_3_5,0.49267578125,0.5107421875
1DE4_A_3D18_A_2_3,0.53271484375,0.52490234375
1DE4_A_4HX1_A_3_3,0.52197265625,0.5126953125
1DE4_A_2YPL_A_3_5,0.51171875,0.51708984375
1DE4_A_1ZAG_A_1_1,0.55029296875,0.57275390625
1DE4_A_6MT4_A_2_3,0.498779296875,0.51708984375
1DE4_A_4GUP_A_1_4,0.54541015625,0.54541015625
1DE4_A_5W67_A_3_3,0.51025390625,0.5126953125
1DE4_A_1Q94_A_2_2,0.51171875,0.4990234375
1DE4_A_6J1V_A_2_2,0.49462890625,0.499267578125
1DE4_A_1S7Q_A_2_5,0.57421875,0.55859375
1DE4_A_6MT4_A_2_4,0.5,0.5048828125
1DE4_A_6V3J_A_3_4,0.52978515625,0.5439453125
1DE4_A_6KYU_A_1_1,0.6328125,0.5888671875
1DE4_A_1HSB_A_3_4,0.52685546875,0.52392578125
1DE4_A_5J6G_A_3_2,0.5146484375,0.5380859375
1DE4_A_6MT4_A_3_2,0.477294921875,0.50244140625
1DE4_A_6MT4_A_3_4,0.521484375,0.49853515625
1DE4_A_4MJ5_A_2_2,0.5205078125,0.52783203125
1DE4_A_6ID4_A_2_3,0.58349609375,0.54638671875
1DE4_A_5WMQ_A_2_3,0.464599609375,0.499755859375
1DE4_A_1BII_A_2_5,0.5908203125,0.53564453125
1DE4_A_6LHF_A_1_3,0.53125,0.51220703125
1DE4_A_1HLA_A_3_4,0.345458984375,0.388427734375
1DE4_A_3LN4_A_2_5,0.529296875,0.53125
1DE4_A_6W9U_A_1_2,0.6015625,0.55078125
1DE4_A_3X14_A_2_2,0.492919921875,0.46728515625
1DE4_A_4LCW_A_1_5,0.60693359375,0.5693359375
1DE4_A_6ENY_F_2_2,0.46044921875,0.4765625
1DE4_A_6O9B_A_2_1,0.56982421875,0.52978515625
1DE4_A_2BVO_A_3_5,0.517578125,0.5234375
1DE4_A_4IIQ_C_1_1,0.58935546875,0.5458984375
1DE4_A_6J1V_A_3_1,0.473388671875,0.497802734375
1DE4_A_4LCW_A_1_4,0.6015625,0.5830078125
1DE4_A_6W9U_A_1_4,0.61669921875,0.60400390625
1DE4_A_1S7Q_A_2_1,0.52490234375,0.53173828125
1DE4_A_6ENY_F_2_4,0.455078125,0.4521484375
1DE4_A_4ZUW_A_3_4,0.5048828125,0.52734375
1DE4_A_6WL2_A_1_5,0.5126953125,0.50048828125
1DE4_A_3W0W_A_3_5,0.50048828125,0.489990234375
1DE4_A_5H5Z_A_1_5,0.56005859375,0.5341796875
1DE4_A_3W0W_A_3_3,0.5185546875,0.5009765625
1DE4_A_6MT4_A_3_5,0.50927734375,0.5126953125
1DE4_A_3X14_A_2_1,0.489013671875,0.51123046875
1DE4_A_1Q94_A_2_3,0.5078125,0.476806640625
1DE4_A_5W67_A_3_1,0.52783203125,0.55126953125
1DE4_A_7CPO_A_1_1,0.53076171875,0.5400390625
1DE4_A_6LHF_A_1_5,0.5517578125,0.5224609375
1DE4_A_4HX1_A_2_3,0.509765625,0.52880859375
1DE4_A_6J1V_A_2_4,0.5146484375,0.53857421875
1DE4_A_2XPG_A_3_3,0.54052734375,0.515625
1DE4_A_7CPO_A_1_4,0.517578125,0.5166015625
1DE4_A_6ID4_A_2_5,0.492919921875,0.489501953125
1DE4_A_4HX1_A_3_4,0.465576171875,0.482177734375
1DE4_A_4GUP_A_1_1,0.55224609375,0.51708984375
1DE4_A_4MJ5_A_2_4,0.51806640625,0.496826171875
1DE4_A_3LN4_A_2_3,0.537109375,0.515625
1DE4_A_1E27_A_3_5,0.52197265625,0.51318359375
1DE4_A_4NT6_A_3_1,0.5673828125,0.53955078125
1DE4_A_5WMQ_A_3_4,0.47705078125,0.5068359375
1DE4_A_4HX1_A_2_2,0.51123046875,0.51220703125
1DE4_A_5WMQ_A_2_2,0.474365234375,0.505859375
1DE4_A_1E27_A_3_3,0.5283203125,0.537109375
1DE4_A_6J1V_A_2_3,0.51904296875,0.521484375
1DE4_A_4MJ5_A_2_3,0.5380859375,0.51513671875
1DE4_A_3BVN_A_2_4,0.53125,0.50830078125
1DE4_A_1A9B_A_3_5,0.494140625,0.5
1DE4_A_1A9B_A_3_4,0.483642578125,0.4912109375
1DE4_A_4NT6_A_3_2,0.54736328125,0.5439453125
1DE4_A_4LCW_A_1_1,0.5966796875,0.58251953125
1DE4_A_3W0W_A_3_2,0.52294921875,0.51708984375
1DE4_A_6WL2_A_1_2,0.494873046875,0.488525390625
1DE4_A_5WMQ_A_2_5,0.49462890625,0.52734375
1DE4_A_6VB3_A_3_1,0.52392578125,0.52001953125
1DE4_A_4GUP_A_1_2,0.5654296875,0.55322265625
1DE4_A_7CPO_A_1_3,0.5419921875,0.546875
1DE4_A_6W9U_A_1_5,0.5791015625,0.5673828125
1DE4_A_6J1V_A_2_5,0.5009765625,0.51904296875
1DE4_A_1ZAG_A_1_4,0.50927734375,0.51513671875
1DE4_A_1HSB_A_3_5,0.529296875,0.52734375
1DE4_A_6O9B_A_2_2,0.51025390625,0.529296875
1DE4_A_1ZAG_A_1_2,0.58203125,0.5625
1DE4_A_4ZUW_A_3_3,0.5380859375,0.53271484375
1DE4_A_5W67_A_3_5,0.5126953125,0.53173828125
1DE4_A_2BVO_A_3_1,0.53857421875,0.53125
1DE4_A_1S7Q_A_2_4,0.5322265625,0.53955078125
1DE4_A_2BVO_A_3_4,0.481201171875,0.496337890625
1DE4_A_6ENY_F_2_3,0.45654296875,0.4658203125
1DE4_A_5H5Z_A_1_3,0.5341796875,0.5556640625
1DE4_A_3LN4_A_2_2,0.52783203125,0.515625
1DE4_A_6J1V_A_3_2,0.49853515625,0.51953125
1DE4_A_1E27_A_3_4,0.54345703125,0.5390625
1DE4_A_2XPG_A_3_2,0.49609375,0.492919921875
1DE4_A_1BII_A_2_2,0.572265625,0.53564453125
1DE4_A_6VB3_A_3_4,0.54443359375,0.53662109375
1DE4_A_5GJX_A_1_1,0.5888671875,0.55517578125
1DE4_A_5W67_A_3_4,0.513671875,0.5205078125
1DE4_A_4IIQ_C_1_5,0.5986328125,0.5732421875
1DE4_A_1HLA_A_3_1,0.326171875,0.381591796875
1DE4_A_7CPO_A_1_2,0.5498046875,0.52392578125
1DE4_A_1HSB_A_3_3,0.5087890625,0.50634765625
1DE4_A_4IIQ_C_1_2,0.595703125,0.58984375
1DE4_A_3X14_A_2_3,0.4931640625,0.50146484375
1DE4_A_5GJX_A_1_3,0.5830078125,0.5517578125
1DE4_A_6ENY_F_2_5,0.407470703125,0.463134765625
1DE4_A_6O9B_A_2_3,0.51611328125,0.52001953125
1DE4_A_5J6G_A_3_1,0.54541015625,0.51953125
1DE4_A_6VB3_A_3_5,0.53369140625,0.5380859375
1DE4_A_3D18_A_2_2,0.5087890625,0.51806640625
1DE4_A_4HX1_A_2_1,0.50537109375,0.52392578125
1DE4_A_1ZAG_A_1_5,0.5361328125,0.55615234375
1DE4_A_6W9U_A_1_1,0.63037109375,0.60009765625
1DE4_A_6O9B_A_2_5,0.560546875,0.533203125
1DE4_A_1Q94_A_2_4,0.49365234375,0.477783203125
1DE4_A_4NT6_A_3_3,0.492431640625,0.5029296875
5XX9_B_1NF4_A_2_2,0.5615234375,0.65234375
5XX9_B_6LKP_A_2_3,0.395263671875,0.55224609375
5XX9_B_1Z4A_A_2_1,0.428955078125,0.60595703125
5XX9_B_2QQY_A_2_1,0.415771484375,0.56103515625
5XX9_B_4CVT_A_3_1,0.65625,0.70458984375
5XX9_B_1SOF_A_1_1,0.6337890625,0.736328125
5XX9_B_1JI5_A_3_3,0.33642578125,0.5361328125
5XX9_B_4XKT_A_3_3,0.63818359375,0.73681640625
5XX9_B_3IS7_A_2_3,0.6796875,0.76318359375
5XX9_B_5D8S_A_2_3,0.69482421875,0.74462890625
5XX9_B_5ZUR_A_2_2,0.6708984375,0.7314453125
5XX9_B_5D8R_A_2_1,0.73193359375,0.74072265625
5XX9_B_6LKP_A_2_1,0.318115234375,0.5205078125
5XX9_B_3BKN_A_1_2,0.77099609375,0.7548828125
5XX9_B_6LP5_A_3_1,0.374267578125,0.5673828125
5XX9_B_3GVY_A_1_2,0.459228515625,0.68603515625
5XX9_B_1N1Q_A_3_2,0.383056640625,0.53662109375
5XX9_B_1N1Q_A_3_5,0.345947265625,0.533203125
5XX9_B_5WPN_A_3_4,0.432373046875,0.61181640625
5XX9_B_1Z4A_A_2_5,0.427734375,0.6044921875
5XX9_B_1Z4A_A_2_3,0.426025390625,0.60791015625
5XX9_B_3OJ5_A_2_4,0.45361328125,0.6015625
5XX9_B_2VXX_A_2_1,0.435791015625,0.5439453125
5XX9_B_4AM2_A_1_2,0.487548828125,0.6708984375
5XX9_B_3FVB_A_2_3,0.625,0.71337890625
5XX9_B_2VXX_A_2_2,0.3974609375,0.52587890625
5XX9_B_3UOF_A_1_2,0.54443359375,0.68359375
5XX9_B_4CVS_A_3_3,0.72119140625,0.73388671875
5XX9_B_3QZ3_A_2_1,0.34814453125,0.5732421875
1AYZ_A_1JAS_A_1_3,0.548828125,0.5634765625
1AYZ_A_1TTE_A_3_5,0.326171875,0.40869140625
1AYZ_A_5KHR_Q_3_2,0.40869140625,0.5029296875
1AYZ_A_2AAK_A_1_3,0.73974609375,0.6982421875
1AYZ_A_1Z2U_A_3_3,0.69482421875,0.6396484375
1AYZ_A_2E2C_A_2_3,0.6591796875,0.6376953125
1AYZ_A_1JAS_A_1_5,0.53857421875,0.56982421875
1AYZ_A_2YHO_B_2_3,0.6552734375,0.640625
1AYZ_A_1Z2U_A_2_1,0.6796875,0.681640625
1AYZ_A_6GUM_A_3_4,0.6298828125,0.64013671875
1AYZ_A_1JAT_A_3_2,0.57421875,0.5390625
1AYZ_A_6CYR_A_1_4,0.77978515625,0.72119140625
1AYZ_A_6CYO_A_1_1,0.830078125,0.765625
1AYZ_A_3E95_A_3_2,0.609375,0.60595703125
1AYZ_A_3OJ4_A_2_5,0.66015625,0.6484375
1AYZ_A_6CYR_A_1_5,0.77099609375,0.69482421875
1AYZ_A_2UCZ_A_1_1,0.61181640625,0.5654296875
1AYZ_A_4II2_C_1_2,0.6181640625,0.595703125
1AYZ_A_3EB6_B_2_2,0.53857421875,0.57080078125
1AYZ_A_2YHO_B_3_1,0.66845703125,0.630859375
1AYZ_A_2PWQ_A_3_4,0.640625,0.6123046875
1AYZ_A_1TTE_A_3_1,0.351806640625,0.414306640625
1AYZ_A_6TTU_D_1_3,0.5869140625,0.60400390625
1AYZ_A_6D6I_B_2_4,0.51708984375,0.5380859375
1AYZ_A_6OP8_A_2_1,0.71044921875,0.66748046875
1AYZ_A_4II2_C_1_5,0.64208984375,0.60498046875
1AYZ_A_2YHO_B_2_5,0.6552734375,0.638671875
1AYZ_A_4JQU_A_1_4,0.677734375,0.64453125
1AYZ_A_6TTU_D_1_2,0.56689453125,0.568359375
1AYZ_A_2GRN_A_3_2,0.591796875,0.62060546875
1AYZ_A_4X57_A_1_5,0.65869140625,0.625
1AYZ_A_1Z2U_A_3_4,0.6884765625,0.66796875
1AYZ_A_6OP8_A_2_2,0.72412109375,0.6787109375
1AYZ_A_3OJ4_A_3_1,0.6767578125,0.64404296875
1AYZ_A_2CYX_A_3_2,0.65087890625,0.61474609375
1AYZ_A_2ESK_A_3_4,0.6259765625,0.63134765625
1AYZ_A_2AAK_A_1_5,0.7099609375,0.6689453125
1AYZ_A_2C4P_A_2_4,0.5107421875,0.53369140625
1AYZ_A_6ZM3_AAA_2_5,0.603515625,0.6025390625
1AYZ_A_2OXQ_A_3_2,0.65380859375,0.630859375
