,Model,Target,identity(%),positive(%),coverage(%),identity(-misres)(%),positive(-misres)(%),coverage(-misres)(%),DOPE,SOAP,SBROD,ProQ2D,ProQRosCenD,ProQRosFAD,ProQ3D,P3CMQA,DeepAccNet,DeepAccNet-Bert
7642,2P6R_A_3FE2_A_3_5,2P6R_A,0.1782178217821782,0.3762376237623761,0.9504950495049505,0.1782178217821782,0.3762376237623761,0.9504950495049505,19575.90234375,75559.65625,1.5542282297799999,0.482591,0.682512,0.762342,0.641019,0.4933684766292572,0.393798828125,0.50537109375
7643,2P6R_A_6FSZ_MM_2_3,2P6R_A,0.2326732673267327,0.4356435643564357,0.8366336633663366,0.2326732673267327,0.4356435643564357,0.8366336633663366,16638.462890625,45822.421875,1.4463837156700001,0.383999,0.47167,0.618079,0.488349,0.3571486473083496,0.3056640625,0.449951171875
7644,2P6R_A_4F91_B_1_5,2P6R_A,0.3118811881188119,0.4603960396039604,0.7772277227722773,0.3069306930693069,0.4554455445544554,0.7673267326732673,17746.220703125,73089.84375,1.51171249086,0.37725,0.561012,0.644165,0.470666,0.5182588100433351,0.39794921875,0.473388671875
7645,2P6R_A_5A9J_A_1_1,2P6R_A,0.3316831683168317,0.594059405940594,0.8960396039603961,0.2623762376237624,0.4603960396039604,0.7178217821782178,14834.6865234375,48659.92578125,1.3802889152200002,0.291971,0.403547,0.4409729999999999,0.390216,0.300329178571701,0.31982421875,0.416259765625
7646,2P6R_A_4F91_B_1_1,2P6R_A,0.3118811881188119,0.4603960396039604,0.7772277227722773,0.3069306930693069,0.4554455445544554,0.7673267326732673,17423.029296875,71017.0,1.50315180538,0.355622,0.557463,0.620923,0.4787369999999999,0.5055143833160399,0.3916015625,0.4765625
7647,2P6R_A_6C90_A_2_4,2P6R_A,0.2376237623762376,0.4653465346534654,0.9504950495049505,0.2376237623762376,0.4653465346534654,0.9504950495049505,18190.849609375,47138.51171875,1.50098153524,0.403553,0.504566,0.6963010000000001,0.58799,0.4529751241207123,0.375,0.470458984375
7648,2P6R_A_5A9J_A_1_2,2P6R_A,0.3316831683168317,0.594059405940594,0.8960396039603961,0.2623762376237624,0.4603960396039604,0.7178217821782178,15072.494140625,47652.67578125,1.3973311925299998,0.299752,0.441241,0.488313,0.392138,0.2624536752700805,0.282470703125,0.4013671875
7649,2P6R_A_4F91_B_1_4,2P6R_A,0.3118811881188119,0.4603960396039604,0.7772277227722773,0.3069306930693069,0.4554455445544554,0.7673267326732673,17725.228515625,70009.1796875,1.50818951204,0.3622849999999999,0.5484439999999999,0.63574,0.48637600000000003,0.5163419842720032,0.40771484375,0.478759765625
7650,2P6R_A_2ZJ2_A_3_3,2P6R_A,0.5396039603960396,0.7425742574257426,1.0,0.5396039603960396,0.7425742574257426,1.0,22930.587890625,101659.875,1.64050017947,0.616787,0.625931,0.910101,0.8283469999999999,0.8434451222419739,0.6142578125,0.63671875
7651,2P6R_A_4F92_B_1_2,2P6R_A,0.3118811881188119,0.4603960396039604,0.7772277227722773,0.3069306930693069,0.4554455445544554,0.7673267326732673,17864.70703125,71677.5,1.50740640741,0.354602,0.572855,0.667507,0.5132760000000001,0.5313291549682617,0.39892578125,0.482421875
7652,2P6R_A_6QDV_B_1_3,2P6R_A,0.3118811881188119,0.4603960396039604,0.7772277227722773,0.3069306930693069,0.4554455445544554,0.7673267326732673,17392.123046875,65157.78515625,1.48893898069,0.35025100000000003,0.512339,0.6073810000000001,0.41077600000000003,0.4961253106594086,0.350341796875,0.450439453125
7653,2P6R_A_6D6Q_M_2_5,2P6R_A,0.2376237623762376,0.4653465346534654,0.9504950495049505,0.2376237623762376,0.4653465346534654,0.9504950495049505,18137.86328125,59334.1796875,1.47798706022,0.43600600000000006,0.491091,0.6507569999999999,0.571882,0.4040418565273285,0.3828125,0.4599609375
7654,2P6R_A_2ZJ2_A_3_2,2P6R_A,0.5396039603960396,0.7425742574257426,1.0,0.5396039603960396,0.7425742574257426,1.0,22602.490234375,104855.1328125,1.6413093641499998,0.594425,0.658733,0.917033,0.828131,0.8436826467514038,0.60009765625,0.63427734375
7655,2P6R_A_4U4C_A_2_5,2P6R_A,0.2326732673267327,0.4356435643564357,0.8366336633663366,0.2326732673267327,0.4356435643564357,0.8366336633663366,17582.142578125,61781.9765625,1.51374029435,0.389875,0.521774,0.654863,0.53582,0.4270276725292206,0.3603515625,0.462158203125
7656,2P6R_A_2ZJ2_A_3_4,2P6R_A,0.5396039603960396,0.7425742574257426,1.0,0.5396039603960396,0.7425742574257426,1.0,22750.396484375,103011.21875,1.6416203091600001,0.594821,0.623642,0.915557,0.8352809999999999,0.8401158452033997,0.599609375,0.62841796875
7657,2P6R_A_4F92_B_1_3,2P6R_A,0.3118811881188119,0.4603960396039604,0.7772277227722773,0.3069306930693069,0.4554455445544554,0.7673267326732673,17653.5390625,70994.09375,1.4904362737799999,0.35736,0.5722079999999999,0.638296,0.470476,0.5053006410598755,0.378662109375,0.467041015625
7658,2P6R_A_4F92_B_1_4,2P6R_A,0.3118811881188119,0.4603960396039604,0.7772277227722773,0.3069306930693069,0.4554455445544554,0.7673267326732673,17679.513671875,71411.3125,1.49979494574,0.372557,0.552003,0.642691,0.4882189999999999,0.5124882459640503,0.40234375,0.482421875
7659,2P6R_A_6C90_A_2_3,2P6R_A,0.2376237623762376,0.4653465346534654,0.9504950495049505,0.2376237623762376,0.4653465346534654,0.9504950495049505,18483.232421875,64435.765625,1.5034166421200001,0.392279,0.503784,0.686545,0.554787,0.4447790384292602,0.393310546875,0.462890625
7660,2P6R_A_4F91_B_1_2,2P6R_A,0.3118811881188119,0.4603960396039604,0.7772277227722773,0.3069306930693069,0.4554455445544554,0.7673267326732673,17651.94921875,71562.2421875,1.5255840458899999,0.386292,0.563211,0.652452,0.481001,0.5173221230506897,0.39892578125,0.48876953125
7661,2P6R_A_4QU4_A_2_1,2P6R_A,0.2326732673267327,0.4356435643564357,0.8366336633663366,0.2326732673267327,0.4356435643564357,0.8366336633663366,17328.478515625,61647.87109375,1.5099963591299999,0.381285,0.496163,0.674153,0.569331,0.4109773933887481,0.329345703125,0.43798828125
7662,2P6R_A_3IUY_A_3_1,2P6R_A,0.19306930693069307,0.3564356435643564,0.8613861386138614,0.1831683168316832,0.3415841584158416,0.8613861386138614,16968.255859375,32395.64453125,1.4256650672799998,0.366181,0.493026,0.601334,0.515876,0.376417487859726,0.33740234375,0.458740234375
7663,2P6R_A_3FE2_A_3_3,2P6R_A,0.1782178217821782,0.3762376237623761,0.9504950495049505,0.1782178217821782,0.3762376237623761,0.9504950495049505,19624.423828125,74167.859375,1.5284842476299998,0.495392,0.680024,0.7803829999999999,0.6636449999999999,0.5026341676712036,0.393310546875,0.499267578125
7664,2P6R_A_6LQS_M4_2_1,2P6R_A,0.2326732673267327,0.4356435643564357,0.8366336633663366,0.2326732673267327,0.4356435643564357,0.8366336633663366,16681.48046875,45412.08984375,1.43668498584,0.399524,0.45698,0.6441319999999999,0.536419,0.3332374095916748,0.305908203125,0.435302734375
7665,2P6R_A_4U4C_A_2_1,2P6R_A,0.2326732673267327,0.4356435643564357,0.8366336633663366,0.2326732673267327,0.4356435643564357,0.8366336633663366,17433.837890625,61953.640625,1.5022862339899998,0.4148989999999999,0.526788,0.6909609999999999,0.5586810000000001,0.4604273736476898,0.368408203125,0.462646484375
7666,2P6R_A_6FT6_MM_2_5,2P6R_A,0.2326732673267327,0.4356435643564357,0.8366336633663366,0.2326732673267327,0.4356435643564357,0.8366336633663366,17170.73046875,46308.3984375,1.4615128933500001,0.39215500000000003,0.491917,0.6525310000000001,0.544525,0.3674638271331787,0.345458984375,0.4453125
7667,2P6R_A_4QU4_A_2_4,2P6R_A,0.2326732673267327,0.4356435643564357,0.8366336633663366,0.2326732673267327,0.4356435643564357,0.8366336633663366,17977.72265625,69244.2265625,1.52061004454,0.379144,0.515123,0.67812,0.551118,0.4174796342849731,0.3564453125,0.455322265625
7668,2P6R_A_6FT6_MM_2_4,2P6R_A,0.2326732673267327,0.4356435643564357,0.8366336633663366,0.2326732673267327,0.4356435643564357,0.8366336633663366,17048.333984375,52876.16015625,1.44767451606,0.3688,0.47147700000000003,0.672219,0.5380590000000001,0.3691928684711456,0.35546875,0.458251953125
7669,2P6R_A_2ZJ2_A_2_5,2P6R_A,0.5396039603960396,0.7425742574257426,1.0,0.5396039603960396,0.7425742574257426,1.0,22994.451171875,107821.6875,1.63943472222,0.590442,0.653824,0.915703,0.818,0.8305313587188721,0.64013671875,0.6474609375
7670,2P6R_A_2ZJ2_A_3_5,2P6R_A,0.5396039603960396,0.7425742574257426,1.0,0.5396039603960396,0.7425742574257426,1.0,22939.29296875,102152.015625,1.6375581226,0.574757,0.658352,0.9158360000000001,0.82636,0.813821017742157,0.615234375,0.62646484375
7671,2P6R_A_1S2M_A_3_2,2P6R_A,0.19306930693069307,0.3960396039603961,0.9306930693069309,0.19306930693069307,0.3960396039603961,0.9306930693069309,19728.51953125,62602.625,1.50468049324,0.49051000000000006,0.6393800000000001,0.761454,0.643683,0.5347103476524353,0.37060546875,0.5009765625
7672,2P6R_A_6LQS_M4_2_3,2P6R_A,0.2326732673267327,0.4356435643564357,0.8366336633663366,0.2326732673267327,0.4356435643564357,0.8366336633663366,16472.732421875,46056.265625,1.4752578279700002,0.369225,0.5035470000000001,0.641033,0.533698,0.3642585575580597,0.310546875,0.4453125
7673,2P6R_A_6D6Q_M_2_4,2P6R_A,0.2376237623762376,0.4653465346534654,0.9504950495049505,0.2376237623762376,0.4653465346534654,0.9504950495049505,18385.400390625,61014.59375,1.4709879322100001,0.448025,0.5356989999999999,0.686483,0.5998829999999999,0.3984547853469849,0.3671875,0.45263671875
7674,2P6R_A_6FSZ_MM_2_5,2P6R_A,0.2326732673267327,0.4356435643564357,0.8366336633663366,0.2326732673267327,0.4356435643564357,0.8366336633663366,16566.775390625,47986.703125,1.4354485052000001,0.37716700000000003,0.4779069999999999,0.664729,0.5327149999999999,0.3402091264724731,0.313720703125,0.447998046875
7675,2P6R_A_5OOQ_A_2_4,2P6R_A,0.2326732673267327,0.4356435643564357,0.8366336633663366,0.2326732673267327,0.4356435643564357,0.8316831683168316,17226.7421875,57679.68359375,1.49973874794,0.35416,0.42438100000000006,0.6199,0.500185,0.3801507353782654,0.318115234375,0.455078125
7676,2P6R_A_4F92_B_1_1,2P6R_A,0.3118811881188119,0.4603960396039604,0.7772277227722773,0.3069306930693069,0.4554455445544554,0.7673267326732673,17650.2578125,68286.9609375,1.52836609616,0.355643,0.590142,0.65122,0.471632,0.5320135951042175,0.3857421875,0.475830078125
7677,2P6R_A_2ZJ2_A_2_1,2P6R_A,0.5396039603960396,0.7425742574257426,1.0,0.5396039603960396,0.7425742574257426,1.0,22511.232421875,104516.7265625,1.62759361143,0.6151909999999999,0.684409,0.9118459999999999,0.830061,0.8242024183273315,0.587890625,0.6279296875
7678,2P6R_A_2ZJ2_A_3_1,2P6R_A,0.5396039603960396,0.7425742574257426,1.0,0.5396039603960396,0.7425742574257426,1.0,22643.173828125,100765.59375,1.63080179183,0.624088,0.7035140000000001,0.909984,0.8361120000000001,0.8306794166564941,0.59716796875,0.6357421875
7679,2P6R_A_3FE2_A_3_1,2P6R_A,0.1782178217821782,0.3762376237623761,0.9504950495049505,0.1782178217821782,0.3762376237623761,0.9504950495049505,19423.4375,76123.71875,1.54410752791,0.518004,0.7267560000000001,0.770864,0.6682170000000001,0.5140561461448669,0.38330078125,0.496337890625
7680,2UUB_E_3J43_F_2_2,2UUB_E,0.2962962962962963,0.4814814814814815,0.8888888888888888,0.2962962962962963,0.4814814814814815,0.8888888888888888,6715.5771484375,27143.48046875,1.38425719966,0.387923,0.405855,0.7386560000000001,0.539132,0.7153574824333191,0.464599609375,0.46337890625
7681,2UUB_E_6RM3_SC0_3_5,2UUB_E,0.34567901234567894,0.5061728395061729,0.8641975308641975,0.34567901234567894,0.5061728395061729,0.8641975308641975,6215.5517578125,20272.640625,1.37582455072,0.350645,0.586671,0.778465,0.470134,0.696731686592102,0.472900390625,0.501953125
7682,2UUB_E_6HTQ_e_1_1,2UUB_E,0.5802469135802469,0.7037037037037037,0.9629629629629628,0.5802469135802469,0.7037037037037037,0.9629629629629628,6874.53271484375,30341.875,1.43761268817,0.402806,0.476229,0.791155,0.524876,0.7111484408378601,0.438232421875,0.493896484375
7683,2UUB_E_6ERI_BE_1_4,2UUB_E,0.4938271604938271,0.7037037037037037,0.9629629629629628,0.4938271604938271,0.7037037037037037,0.9629629629629628,6846.9775390625,30859.423828125,1.44165943039,0.4505479999999999,0.603962,0.8539620000000001,0.605949,0.7359658479690552,0.46484375,0.51171875
7684,2UUB_E_5V93_e_1_3,2UUB_E,0.5061728395061729,0.6666666666666666,0.9753086419753086,0.5061728395061729,0.6666666666666666,0.9753086419753086,6807.7548828125,25259.47265625,1.40510074085,0.41214700000000004,0.4748,0.8040649999999999,0.537987,0.6752341985702515,0.41650390625,0.477294921875
7685,2UUB_E_5AJ4_AE_3_2,2UUB_E,0.2469135802469136,0.4074074074074074,0.9629629629629628,0.2469135802469136,0.4074074074074074,0.9629629629629628,6743.70361328125,19746.634765625,1.3863706109099998,0.41621800000000003,0.6268520000000001,0.856447,0.590829,0.6979732513427734,0.466064453125,0.486328125
7686,2UUB_E_6SPC_e_1_4,2UUB_E,0.3950617283950617,0.6296296296296297,0.8888888888888888,0.3950617283950617,0.6296296296296297,0.8888888888888888,6550.94384765625,28827.703125,1.36394999616,0.377592,0.577431,0.747065,0.48427,0.7086164951324463,0.419677734375,0.4404296875
7687,2UUB_E_6V39_e_1_5,2UUB_E,0.382716049382716,0.5432098765432098,0.8395061728395061,0.382716049382716,0.5432098765432098,0.8395061728395061,6929.71875,33393.859375,1.43026150084,0.401574,0.681581,0.7993020000000001,0.621653,0.7529495358467102,0.54052734375,0.5341796875
7688,2UUB_E_5OPT_d_2_3,2UUB_E,0.34567901234567894,0.4814814814814815,0.8395061728395061,0.34567901234567894,0.4814814814814815,0.8395061728395061,6540.46875,28590.29296875,1.42699274515,0.360167,0.557854,0.7672359999999999,0.52036,0.6968986392021179,0.4794921875,0.498779296875
7689,2UUB_E_5AJ4_AE_3_3,2UUB_E,0.2469135802469136,0.4074074074074074,0.9629629629629628,0.2469135802469136,0.4074074074074074,0.9629629629629628,6755.76904296875,25927.80078125,1.37692149787,0.44273100000000004,0.6897760000000001,0.8384790000000001,0.596396,0.671538233757019,0.456298828125,0.484375
7690,2UUB_E_1DV4_E_1_3,2UUB_E,0.5061728395061729,0.6666666666666666,0.8518518518518519,0.5061728395061729,0.6666666666666666,0.8518518518518519,6271.37646484375,19064.4375,1.3565261392200003,0.26784,0.30393600000000004,0.507728,0.3264829999999999,0.5938187837600708,0.38623046875,0.477783203125
7691,2UUB_E_5MRC_EE_2_5,2UUB_E,0.34567901234567894,0.5061728395061729,0.9876543209876544,0.34567901234567894,0.5061728395061729,0.9876543209876544,7053.17822265625,31108.177734375,1.3984493545299999,0.4381899999999999,0.737965,0.8443959999999999,0.592557,0.7425235509872437,0.479736328125,0.5107421875
7692,2UUB_E_6SPC_e_1_5,2UUB_E,0.3950617283950617,0.6296296296296297,0.8888888888888888,0.3950617283950617,0.6296296296296297,0.8888888888888888,6653.21337890625,28373.294921875,1.36749395093,0.3966969999999999,0.554513,0.730341,0.4897899999999999,0.6984282732009888,0.463134765625,0.462646484375
7693,2UUB_E_5XXU_C_3_3,2UUB_E,0.2469135802469136,0.3950617283950617,0.8518518518518519,0.2469135802469136,0.3950617283950617,0.8518518518518519,6546.419921875,28290.1875,1.4423084997799998,0.329795,0.606628,0.770411,0.4483149999999999,0.7043509483337402,0.4462890625,0.46240234375
7694,2UUB_E_6GZ3_BC_2_3,2UUB_E,0.2716049382716049,0.4691358024691358,0.8395061728395061,0.2716049382716049,0.4691358024691358,0.8271604938271605,6622.7607421875,32004.201171875,1.3849324304700001,0.3999769999999999,0.5919260000000001,0.786461,0.55556,0.6817079186439514,0.438720703125,0.462646484375
7695,2UUB_E_6GZ3_BC_2_4,2UUB_E,0.2716049382716049,0.4691358024691358,0.8395061728395061,0.2716049382716049,0.4691358024691358,0.8271604938271605,6638.892578125,34933.5625,1.32967475875,0.377867,0.527165,0.793776,0.580431,0.6841242909431458,0.467529296875,0.4814453125
7696,2UUB_E_5OPT_d_2_2,2UUB_E,0.34567901234567894,0.4814814814814815,0.8395061728395061,0.34567901234567894,0.4814814814814815,0.8395061728395061,6703.70849609375,31151.83203125,1.39727159083,0.3523449999999999,0.570329,0.782605,0.5496439999999999,0.7268254160881042,0.486572265625,0.468994140625
7697,2UUB_E_3JAH_CC_2_5,2UUB_E,0.2716049382716049,0.4691358024691358,0.8395061728395061,0.2716049382716049,0.4567901234567901,0.8148148148148148,6489.91845703125,29409.1328125,1.37040686804,0.3200409999999999,0.5494359999999999,0.79209,0.5836,0.6227700114250183,0.446044921875,0.463134765625
7698,2UUB_E_5XXU_C_3_4,2UUB_E,0.2469135802469136,0.3950617283950617,0.8518518518518519,0.2469135802469136,0.3950617283950617,0.8518518518518519,6503.83935546875,29677.755859375,1.36420723151,0.333889,0.5842510000000001,0.738672,0.508946,0.6748036742210388,0.44970703125,0.492431640625
7699,2UUB_E_5MRC_EE_2_2,2UUB_E,0.34567901234567894,0.5061728395061729,0.9876543209876544,0.34567901234567894,0.5061728395061729,0.9876543209876544,7180.49951171875,30319.740234375,1.3861697388299998,0.48435600000000006,0.716378,0.861758,0.6259520000000001,0.7522744536399841,0.5078125,0.51318359375
7700,2UUB_E_5XYI_C_3_3,2UUB_E,0.25925925925925924,0.4938271604938271,0.8395061728395061,0.25925925925925924,0.4938271604938271,0.8395061728395061,6596.890625,25851.890625,1.41846811551,0.40614,0.57508,0.774363,0.546484,0.7340121269226074,0.455322265625,0.4697265625
7701,2UUB_E_5T2A_AP_2_4,2UUB_E,0.3580246913580247,0.5061728395061729,0.8395061728395061,0.3580246913580247,0.5061728395061729,0.8395061728395061,6642.6728515625,26227.482421875,1.41463634957,0.345526,0.6109720000000001,0.747221,0.483491,0.6948457956314087,0.478759765625,0.4619140625
7702,2UUB_E_3JD5_E_3_3,2UUB_E,0.2345679012345679,0.4074074074074074,0.9629629629629628,0.2345679012345679,0.4074074074074074,0.9629629629629628,6530.671875,24212.845703125,1.37433443583,0.382515,0.539172,0.673892,0.4259699999999999,0.6063693761825562,0.42041015625,0.45654296875
7703,2UUB_E_6ZJ3_SF_2_1,2UUB_E,0.2962962962962963,0.4938271604938271,0.8395061728395061,0.2962962962962963,0.4938271604938271,0.8395061728395061,6801.11669921875,24254.9921875,1.4458806656299998,0.384728,0.39419,0.779629,0.634687,0.7208186388015747,0.432861328125,0.474853515625
7704,2UUB_E_5LI0_e_1_5,2UUB_E,0.5432098765432098,0.7037037037037037,0.9753086419753086,0.5432098765432098,0.7037037037037037,0.9753086419753086,6715.49951171875,28931.140625,1.4580094617100001,0.403956,0.553197,0.821334,0.553277,0.7700194120407104,0.4365234375,0.480712890625
7705,2UUB_E_5XYI_C_3_2,2UUB_E,0.25925925925925924,0.4938271604938271,0.8395061728395061,0.25925925925925924,0.4938271604938271,0.8395061728395061,6423.27587890625,25072.67578125,1.38165433444,0.41248500000000005,0.6169859999999999,0.7475149999999999,0.536782,0.6993957161903381,0.43505859375,0.4599609375
7706,2UUB_E_6Q8Y_R_3_2,2UUB_E,0.2345679012345679,0.4320987654320987,0.8518518518518519,0.2345679012345679,0.4320987654320987,0.8518518518518519,6758.60302734375,29819.150390625,1.39992803877,0.363324,0.536317,0.766735,0.5579069999999999,0.7267345190048218,0.50732421875,0.4921875
7707,2UUB_E_3J38_C_3_5,2UUB_E,0.2839506172839506,0.4691358024691358,0.8518518518518519,0.2839506172839506,0.4691358024691358,0.8518518518518519,6590.892578125,27038.1640625,1.38627962504,0.42196000000000006,0.625966,0.777712,0.547021,0.7039694786071777,0.41943359375,0.462646484375
7708,2UUB_E_6O8W_e_1_1,2UUB_E,0.5185185185185185,0.6666666666666666,0.9629629629629628,0.5185185185185185,0.6666666666666666,0.9629629629629628,6956.20263671875,33547.11328125,1.40768304417,0.46001400000000003,0.668261,0.859555,0.588838,0.7364041805267334,0.48779296875,0.51513671875
7709,2UUB_E_6NU2_AD_3_5,2UUB_E,0.25925925925925924,0.41975308641975306,0.9876543209876544,0.25925925925925924,0.41975308641975306,0.9876543209876544,6434.9453125,21171.298828125,1.3838088066299998,0.358145,0.4714279999999999,0.73537,0.4589939999999999,0.5931159257888794,0.4287109375,0.4677734375
7710,2UUB_E_6SKF_Ag_2_4,2UUB_E,0.34567901234567894,0.5308641975308642,0.9629629629629628,0.34567901234567894,0.5308641975308642,0.9629629629629628,7032.1396484375,29513.25,1.39582405699,0.39742,0.406033,0.7945439999999999,0.594978,0.7331657409667969,0.475830078125,0.50390625
7711,2UUB_E_6ERI_BE_1_2,2UUB_E,0.4938271604938271,0.7037037037037037,0.9629629629629628,0.4938271604938271,0.7037037037037037,0.9629629629629628,6826.23486328125,32101.939453125,1.44582911606,0.475029,0.701721,0.83699,0.5649529999999999,0.7481955289840698,0.468994140625,0.5107421875
7712,2UUB_E_6ZJ3_SF_2_3,2UUB_E,0.2962962962962963,0.4938271604938271,0.8395061728395061,0.2962962962962963,0.4938271604938271,0.8395061728395061,6849.34521484375,29739.390625,1.43691763749,0.359766,0.4735979999999999,0.764772,0.560026,0.7100145220756531,0.426513671875,0.4658203125
7713,2UUB_E_3JAH_CC_2_3,2UUB_E,0.2716049382716049,0.4691358024691358,0.8395061728395061,0.2716049382716049,0.4567901234567901,0.8148148148148148,6648.72607421875,29785.484375,1.3818171939700001,0.353468,0.605118,0.768989,0.5795779999999999,0.6247891187667847,0.441650390625,0.46728515625
7714,2UUB_E_6HTQ_e_1_2,2UUB_E,0.5802469135802469,0.7037037037037037,0.9629629629629628,0.5802469135802469,0.7037037037037037,0.9629629629629628,6773.287109375,30737.419921875,1.41461274705,0.4407689999999999,0.684057,0.810763,0.485901,0.7019405364990234,0.444091796875,0.50244140625
7715,2UUB_E_6V39_e_1_4,2UUB_E,0.382716049382716,0.5432098765432098,0.8395061728395061,0.382716049382716,0.5432098765432098,0.8395061728395061,6918.95263671875,34983.58984375,1.43686176803,0.3934829999999999,0.70682,0.807697,0.5763229999999999,0.7235943078994751,0.546875,0.52685546875
7716,2UUB_E_6GZ3_BC_2_5,2UUB_E,0.2716049382716049,0.4691358024691358,0.8395061728395061,0.2716049382716049,0.4691358024691358,0.8271604938271605,6362.93408203125,33269.78515625,1.3372958885500001,0.3497639999999999,0.574171,0.792399,0.525713,0.6767697930335999,0.4384765625,0.46826171875
7717,2UUB_E_6NU2_AD_3_2,2UUB_E,0.25925925925925924,0.41975308641975306,0.9876543209876544,0.25925925925925924,0.41975308641975306,0.9876543209876544,6433.33056640625,22978.74609375,1.36960695347,0.363293,0.535867,0.71449,0.47,0.5687429904937744,0.423828125,0.45458984375
7718,2UUB_E_6Q8Y_R_3_1,2UUB_E,0.2345679012345679,0.4320987654320987,0.8518518518518519,0.2345679012345679,0.4320987654320987,0.8518518518518519,6613.6396484375,32805.3359375,1.38304864134,0.4062989999999999,0.579108,0.7909079999999999,0.6538,0.7688847184181213,0.484130859375,0.498291015625
7719,2UUB_E_6O8W_e_1_3,2UUB_E,0.5185185185185185,0.6666666666666666,0.9629629629629628,0.5185185185185185,0.6666666666666666,0.9629629629629628,6954.84423828125,30918.939453125,1.4309225412200002,0.472409,0.675002,0.855576,0.542679,0.72488933801651,0.46337890625,0.521484375
7720,2UUB_E_6NU2_AD_3_3,2UUB_E,0.25925925925925924,0.41975308641975306,0.9876543209876544,0.25925925925925924,0.41975308641975306,0.9876543209876544,6541.63330078125,24088.283203125,1.4098333940799999,0.36101700000000003,0.378017,0.723711,0.4702229999999999,0.5464429259300232,0.43310546875,0.46142578125
7721,2UUB_E_6ZTJ_AE_1_4,2UUB_E,0.3950617283950617,0.6172839506172839,0.925925925925926,0.3950617283950617,0.6172839506172839,0.925925925925926,6988.72900390625,35066.48828125,1.4583624915399998,0.376129,0.626393,0.8235950000000001,0.6010979999999999,0.7581241130828857,0.489501953125,0.497314453125
7722,2UUB_E_3J38_C_3_2,2UUB_E,0.2839506172839506,0.4691358024691358,0.8518518518518519,0.2839506172839506,0.4691358024691358,0.8518518518518519,6542.154296875,27160.939453125,1.3899259309399998,0.35935,0.586961,0.756311,0.495746,0.6887919902801514,0.4169921875,0.4462890625
7723,2UUB_E_6O8W_e_1_4,2UUB_E,0.5185185185185185,0.6666666666666666,0.9629629629629628,0.5185185185185185,0.6666666666666666,0.9629629629629628,6877.87109375,32140.435546875,1.41268772784,0.445986,0.704286,0.854675,0.607326,0.7358145713806152,0.45751953125,0.50146484375
7724,2UUB_E_6ZJ3_SF_2_5,2UUB_E,0.2962962962962963,0.4938271604938271,0.8395061728395061,0.2962962962962963,0.4938271604938271,0.8395061728395061,6580.068359375,25014.7890625,1.42336364713,0.36029,0.505849,0.7468130000000001,0.538209,0.7203014492988586,0.41064453125,0.466796875
7725,2UUB_E_6O8W_e_1_2,2UUB_E,0.5185185185185185,0.6666666666666666,0.9629629629629628,0.5185185185185185,0.6666666666666666,0.9629629629629628,6922.25048828125,29356.408203125,1.4211822477,0.4536739999999999,0.643958,0.8269700000000001,0.543162,0.7235748171806335,0.454345703125,0.498046875
7726,2UUB_E_6Q8Y_R_3_4,2UUB_E,0.2345679012345679,0.4320987654320987,0.8518518518518519,0.2345679012345679,0.4320987654320987,0.8518518518518519,6809.98681640625,31913.71484375,1.4492483810499999,0.41383400000000004,0.408887,0.782431,0.55821,0.7285913825035095,0.478759765625,0.49462890625
7727,2UUB_E_1DV4_E_1_1,2UUB_E,0.5061728395061729,0.6666666666666666,0.8518518518518519,0.5061728395061729,0.6666666666666666,0.8518518518518519,6655.2763671875,27113.908203125,1.40947040176,0.404658,0.593432,0.7412310000000001,0.565178,0.7122349739074707,0.406982421875,0.472412109375
7728,2UUB_E_5MRC_EE_2_1,2UUB_E,0.34567901234567894,0.5061728395061729,0.9876543209876544,0.34567901234567894,0.5061728395061729,0.9876543209876544,7178.8505859375,31075.28515625,1.39424473164,0.422624,0.6455310000000001,0.8048350000000001,0.551682,0.7387906312942505,0.49951171875,0.50634765625
7729,2UUB_E_6SW9_F_2_1,2UUB_E,0.2839506172839506,0.4814814814814815,0.8765432098765432,0.2839506172839506,0.4814814814814815,0.8765432098765432,6520.68994140625,27216.3984375,1.37306994232,0.350892,0.364383,0.678309,0.380957,0.6625602841377258,0.470458984375,0.48046875
7730,2UUB_E_6Q8Y_R_3_5,2UUB_E,0.2345679012345679,0.4320987654320987,0.8518518518518519,0.2345679012345679,0.4320987654320987,0.8518518518518519,6679.712890625,30226.59765625,1.40700513024,0.413909,0.587529,0.779695,0.588709,0.7088063359260559,0.459716796875,0.479736328125
7731,2UUB_E_5LI0_e_1_2,2UUB_E,0.5432098765432098,0.7037037037037037,0.9753086419753086,0.5432098765432098,0.7037037037037037,0.9753086419753086,6638.6572265625,29759.6171875,1.4591558685600001,0.447164,0.644359,0.801614,0.535083,0.7752912044525146,0.452880859375,0.4892578125
7732,2UUB_E_3JD5_E_3_4,2UUB_E,0.2345679012345679,0.4074074074074074,0.9629629629629628,0.2345679012345679,0.4074074074074074,0.9629629629629628,6406.3466796875,21408.5078125,1.3520124766,0.3887469999999999,0.444345,0.691565,0.4435729999999999,0.591569721698761,0.429931640625,0.470947265625
7733,2UUB_E_3J60_C_3_5,2UUB_E,0.25925925925925924,0.4691358024691358,0.8518518518518519,0.25925925925925924,0.4691358024691358,0.8518518518518519,6244.5234375,24142.138671875,1.35947195002,0.359309,0.646922,0.7426520000000001,0.44015200000000004,0.551680862903595,0.44287109375,0.468017578125
