,ProQ2D,ProQRosCenD,ProQRosFAD,ProQ3D
4M2M_A_1GC3_A_2_2,0.494385,0.645896,0.689125,0.631789
4M2M_A_4CVQ_A_2_5,0.412862,0.564555,0.649309,0.536792
4M2M_A_1BJW_A_3_5,0.47337299999999993,0.6714479999999999,0.721256,0.64852
4M2M_A_3L8A_A_2_5,0.399756,0.509871,0.594553,0.526183
4M2M_A_3AOV_A_3_4,0.43496599999999996,0.6284029999999999,0.671134,0.592504
4M2M_A_6F77_A_2_2,0.338427,0.48935500000000004,0.5707979999999999,0.379745
4M2M_A_1B5P_A_1_1,0.304657,0.36675399999999997,0.449275,0.297319
4M2M_A_6F35_A_2_3,0.37013,0.46844600000000003,0.5723159999999999,0.393054
4M2M_A_1GC3_A_1_2,0.32021900000000003,0.36139699999999997,0.39816599999999996,0.29525500000000005
4M2M_A_6F77_A_1_3,0.312433,0.452696,0.511465,0.349715
4M2M_A_1B5O_A_3_4,0.486519,0.678002,0.751757,0.659828
4M2M_A_5YHV_A_1_2,0.320871,0.428774,0.534058,0.376531
4M2M_A_1J32_A_2_1,0.480692,0.6130979999999999,0.631337,0.5697439999999999
4M2M_A_5BJ3_A_1_2,0.308342,0.368075,0.46002600000000005,0.313718
4M2M_A_3OP7_A_1_3,0.462789,0.597122,0.693558,0.610592
4M2M_A_1B5P_A_3_2,0.47089200000000003,0.6630560000000001,0.750472,0.667696
4M2M_A_6F77_A_1_5,0.322824,0.509579,0.552496,0.375259
4M2M_A_1GD9_A_1_5,0.35585500000000003,0.502923,0.5725100000000001,0.390412
4M2M_A_1BKG_A_3_1,0.504549,0.671467,0.72951,0.665357
4M2M_A_4CVQ_A_2_4,0.41772200000000004,0.554669,0.637296,0.564179
4M2M_A_1BJW_A_3_1,0.49566000000000004,0.683214,0.724853,0.6533939999999999
4M2M_A_2Z61_A_2_3,0.372392,0.48056000000000004,0.584918,0.41788000000000003
4M2M_A_1J32_A_2_2,0.452954,0.603354,0.7044090000000001,0.5805779999999999
4M2M_A_2O1B_A_3_2,0.397767,0.550453,0.611831,0.53545
4M2M_A_1B5P_A_1_4,0.28547100000000003,0.35091300000000003,0.454588,0.310073
4M2M_A_3OP7_A_1_1,0.51522,0.653234,0.724748,0.650962
3AJ7_A_4HOW_A_1_5,0.586233,0.711467,0.8275,0.661954
3AJ7_A_5H2T_A_2_5,0.313269,0.442879,0.500931,0.41984099999999996
3AJ7_A_4GIN_A_3_4,0.60025,0.705335,0.8473209999999999,0.669489
3AJ7_A_6K5P_A_2_1,0.496163,0.62274,0.7336020000000001,0.557411
3AJ7_A_4M56_A_3_1,0.618884,0.754672,0.880901,0.71412
3AJ7_A_2ZE0_A_2_5,0.598205,0.7061149999999999,0.8379049999999999,0.697096
3AJ7_A_3WY1_A_2_2,0.510017,0.634896,0.772151,0.585543
3AJ7_A_5BRQ_A_1_4,0.554417,0.668133,0.816108,0.654742
3AJ7_A_1SMA_A_3_3,0.344993,0.468836,0.44499799999999995,0.41125500000000004
3AJ7_A_4HOW_A_1_3,0.582555,0.699125,0.8337709999999999,0.6555310000000001
3AJ7_A_2ZIC_A_2_1,0.578257,0.7067180000000001,0.852965,0.677153
3AJ7_A_6LI9_A_3_1,0.47761000000000003,0.6120979999999999,0.721816,0.544385
3AJ7_A_1M53_A_1_3,0.627025,0.7428859999999999,0.8823040000000001,0.720804
3AJ7_A_3ZO9_A_2_1,0.31092600000000004,0.42181899999999994,0.47971400000000003,0.410041
3AJ7_A_5YKB_A_3_3,0.34386500000000003,0.480865,0.5266069999999999,0.417893
3AJ7_A_6LI9_A_3_3,0.44414799999999993,0.597386,0.6788270000000001,0.495475
3AJ7_A_5WCZ_A_1_5,0.5992609999999999,0.7225590000000001,0.867325,0.702705
3AJ7_A_3GBD_A_3_3,0.61682,0.742188,0.890497,0.711088
3AJ7_A_5DO8_A_2_2,0.6490130000000001,0.759691,0.88566,0.720564
3AJ7_A_5YKB_A_3_5,0.332072,0.471678,0.501621,0.40531500000000004
3AJ7_A_1WZA_A_3_5,0.390511,0.5408109999999999,0.571765,0.426303
3AJ7_A_1JF6_A_3_1,0.32819499999999996,0.476103,0.474566,0.390381
3AJ7_A_1UOK_A_2_5,0.6373989999999999,0.748004,0.9008430000000001,0.736086
3AJ7_A_6Y9T_A_2_1,0.555988,0.6685439999999999,0.772347,0.603932
3AJ7_A_5DO8_A_1_3,0.622714,0.7089479999999999,0.8640049999999999,0.687239
3AJ7_A_4MB1_A_3_5,0.618102,0.745296,0.87784,0.713859
3AJ7_A_1SMA_A_3_5,0.334625,0.491526,0.479958,0.40775300000000003
3AJ7_A_1LWH_A_3_5,0.338808,0.461067,0.45951400000000003,0.41143
4EQS_A_2EQ7_A_3_3,0.398375,0.520727,0.5513170000000001,0.5129319999999999
4EQS_A_3NTD_A_1_3,0.42653500000000005,0.579327,0.795384,0.614112
4EQS_A_3OC4_A_2_4,0.479224,0.645417,0.7421220000000001,0.632746
4EQS_A_3CGB_A_3_3,0.44326400000000005,0.670506,0.8155,0.640359
4EQS_A_2CDU_A_3_3,0.5033380000000001,0.7406189999999999,0.8486030000000001,0.689559
4EQS_A_4OCG_A_1_3,0.43793000000000004,0.52878,0.7916380000000001,0.611571
4EQS_A_1NHS_A_3_4,0.542425,0.771606,0.878469,0.711569
4EQS_A_5V36_A_3_5,0.256361,0.426383,0.5220130000000001,0.322966
4EQS_A_2EQ7_A_3_4,0.373501,0.493583,0.543656,0.47390200000000005
4EQS_A_6DU7_A_2_5,0.299235,0.39124899999999996,0.501374,0.41318599999999994
4EQS_A_5VOH_A_1_3,0.522738,0.747373,0.845983,0.695075
4EQS_A_1EBD_A_3_5,0.398677,0.598015,0.627393,0.5358350000000001
4EQS_A_3KD9_A_1_1,0.45545399999999997,0.6410939999999999,0.771041,0.629666
4EQS_A_2R9Z_A_2_2,0.275906,0.43435,0.46506400000000003,0.340152
4EQS_A_6I4Q_A_3_4,0.385698,0.521931,0.6167699999999999,0.489858
4EQS_A_1GRT_A_3_1,0.381959,0.458417,0.512292,0.46195600000000003
4EQS_A_3OC4_A_2_3,0.45534300000000005,0.6507970000000001,0.7410800000000001,0.620529
4EQS_A_5VOH_A_1_1,0.49520200000000003,0.74365,0.8502959999999999,0.671592
4EQS_A_6I4Q_A_3_3,0.39786900000000003,0.5491199999999999,0.667077,0.5160819999999999
4EQS_A_6RUZ_A_3_1,0.43083299999999997,0.585066,0.7319180000000001,0.538351
4EQS_A_2BC1_A_1_3,0.422946,0.5888369999999999,0.749625,0.563681
4EQS_A_1EBD_A_3_4,0.37723,0.56838,0.597749,0.546608
4EQS_A_5U1O_A_2_2,0.25043000000000004,0.45453999999999994,0.511641,0.335832
4EQS_A_1NHR_A_1_3,0.53945,0.759997,0.8789450000000001,0.7250880000000001
4EQS_A_2WBA_A_3_2,0.424212,0.5354979999999999,0.613978,0.5015890000000001
4EQS_A_6N7F_A_2_4,0.253234,0.395229,0.50685,0.33971399999999996
4EQS_A_2CDU_A_3_5,0.536626,0.736881,0.851993,0.708082
4EQS_A_1GRT_A_3_4,0.35091500000000003,0.402857,0.5355,0.44815
4EQS_A_5TR3_A_3_2,0.376681,0.565199,0.5690529999999999,0.510184
4EQS_A_2R9Z_A_2_4,0.265208,0.44713100000000006,0.484072,0.346155
4EQS_A_5TR3_A_3_1,0.384305,0.579696,0.570283,0.515984
4EQS_A_3CGB_A_1_2,0.43316800000000005,0.6390560000000001,0.771393,0.5924229999999999
4EQS_A_3CGC_A_3_2,0.536676,0.7721060000000001,0.9034700000000001,0.775744
4EQS_A_4OCG_A_2_4,0.574843,0.786366,0.9132629999999999,0.774617
4EQS_A_3CGB_A_1_5,0.39474000000000004,0.576116,0.768836,0.576274
4EQS_A_3NTD_A_2_3,0.585763,0.798376,0.910661,0.7769020000000001
4EQS_A_6UZI_A_3_2,0.408065,0.5403359999999999,0.644063,0.505776
4EQS_A_3LAD_A_3_3,0.382961,0.551562,0.586629,0.501332
4EQS_A_5V36_A_3_1,0.246015,0.377865,0.47915100000000005,0.298725
4EQS_A_5U8U_A_3_2,0.417785,0.574855,0.6556649999999999,0.546769
4EQS_A_2R9Z_A_2_5,0.27270300000000003,0.44743999999999995,0.52423,0.355817
4EQS_A_1EBD_A_3_2,0.41983100000000007,0.599713,0.605324,0.561872
4EQS_A_3LAD_A_3_2,0.4058,0.5686439999999999,0.616997,0.508105
4EQS_A_4OCG_A_3_1,0.565699,0.772497,0.904899,0.761848
4EQS_A_1GRT_A_3_5,0.384284,0.43016099999999996,0.499547,0.47939799999999994
4EQS_A_2EQ7_A_3_1,0.36578499999999997,0.5264840000000001,0.538938,0.48541899999999993
4EQS_A_3CGC_A_2_2,0.544195,0.776636,0.8988649999999999,0.767594
4EQS_A_3NTD_A_1_1,0.43802700000000006,0.554966,0.80788,0.629776
4EQS_A_3NTD_A_2_1,0.588335,0.798143,0.9240510000000001,0.801238
4EQS_A_5ER0_A_2_3,0.533746,0.764934,0.841975,0.7001109999999999
4EQS_A_1EBD_A_3_3,0.380238,0.568681,0.6143310000000001,0.521668
4EQS_A_5VDN_A_2_4,0.24244899999999997,0.37358600000000003,0.445359,0.308807
4EQS_A_6N7F_A_2_1,0.251184,0.432828,0.515357,0.319706
4EQS_A_6I4Q_A_3_1,0.398944,0.5301100000000001,0.600278,0.503738
4EQS_A_1F8W_A_2_2,0.552824,0.761617,0.879238,0.7152350000000001
4EQS_A_3CGC_A_2_4,0.544246,0.774729,0.911725,0.7753220000000001
4EQS_A_1GRT_A_3_3,0.370267,0.42078699999999997,0.498594,0.461754
4EQS_A_1NHS_A_3_5,0.532026,0.7444149999999999,0.8760549999999999,0.7105
4EQS_A_2R9Z_A_2_1,0.261562,0.434465,0.502771,0.32982
4EQS_A_6PFZ_A_1_4,0.49566400000000005,0.6857300000000001,0.793439,0.680042
4EQS_A_5TR3_A_3_3,0.394924,0.5879800000000001,0.598132,0.520387
4EQS_A_6RUZ_A_1_1,0.45170600000000005,0.659038,0.7783359999999999,0.578263
4EQS_A_5TR3_A_3_5,0.380304,0.574617,0.543851,0.510137
4EQS_A_2WBA_A_3_4,0.421592,0.512487,0.632988,0.491266
4EQS_A_3NTD_A_3_3,0.5799340000000001,0.789858,0.901667,0.781467
4EQS_A_6B4O_A_2_3,0.244964,0.399663,0.47195200000000004,0.322152
4EQS_A_2CDU_A_3_2,0.504483,0.726548,0.8418530000000001,0.698253
4EQS_A_2WBA_A_3_5,0.410484,0.5626439999999999,0.607125,0.50332
3LYP_B_6EP6_A_2_5,0.462843,0.581766,0.679353,0.529378
3LYP_B_1PN9_A_3_3,0.450179,0.5132680000000001,0.6990069999999999,0.47921899999999995
3LYP_B_4HOJ_A_1_2,0.50408,0.714697,0.873699,0.65937
3LYP_B_4ZB7_A_3_1,0.311783,0.374825,0.491071,0.364584
3LYP_B_4PNG_A_3_2,0.426267,0.5785779999999999,0.691427,0.506857
3LYP_B_7C97_I_3_1,0.454268,0.581267,0.7807689999999999,0.523504
3LYP_B_4HOJ_A_1_4,0.512642,0.6954229999999999,0.8586459999999999,0.656146
3LYP_B_1YY7_A_1_1,0.517895,0.6667270000000001,0.853033,0.625709
3LYP_B_2CZ2_A_2_1,0.430007,0.482044,0.640985,0.469757
3LYP_B_4QQ7_A_2_2,0.49876000000000004,0.659934,0.8328760000000001,0.660519
3LYP_B_7C97_I_1_2,0.47248500000000004,0.584996,0.773105,0.527425
3LYP_B_4DEJ_A_2_3,0.460075,0.625738,0.8330049999999999,0.638444
3LYP_B_1PN9_A_3_4,0.42908999999999997,0.515712,0.682365,0.44841400000000003
3LYP_B_6WMU_K_1_1,0.503592,0.658395,0.837992,0.59239
3LYP_B_5ZWP_A_3_4,0.40991099999999997,0.496242,0.6492,0.433359
3LYP_B_5ECH_B_2_4,0.438629,0.560739,0.727309,0.507089
3LYP_B_3LYK_A_2_2,0.471008,0.635062,0.783601,0.581728
3LYP_B_3MDK_A_1_5,0.5055810000000001,0.71234,0.8799459999999999,0.6726479999999999
3LYP_B_6WMR_S_1_4,0.368219,0.350956,0.559315,0.386276
3LYP_B_3VLN_A_1_2,0.277679,0.49741,0.540301,0.381019
3LYP_B_1FW1_A_3_1,0.427918,0.543221,0.652595,0.5238229999999999
3LYP_B_4QQ7_A_1_2,0.47084,0.589196,0.8291430000000001,0.6515920000000001
3LYP_B_6EP6_A_3_3,0.47426499999999994,0.640706,0.680071,0.534349
3LYP_B_3Q18_A_1_5,0.26962800000000003,0.25676,0.384499,0.29346300000000003
3LYP_B_5J5N_A_2_3,0.46925,0.641053,0.754231,0.568348
3LYP_B_4YH2_A_3_5,0.370819,0.473232,0.618834,0.428171
3LYP_B_6EP6_A_3_4,0.497385,0.6775180000000001,0.7721520000000001,0.598819
3LYP_B_3MDK_A_2_2,0.516522,0.705346,0.8691139999999999,0.6865979999999999
3LYP_B_6WMU_K_2_4,0.490062,0.64423,0.81233,0.605387
3LYP_B_3MDK_A_1_3,0.512129,0.6484439999999999,0.8633129999999999,0.666613
3LYP_B_5AGY_A_3_5,0.476631,0.680851,0.759796,0.564866
3LYP_B_5D9T_A_2_5,0.323984,0.21627800000000003,0.44318900000000006,0.315076
3LYP_B_4PNG_A_3_3,0.399894,0.548858,0.629618,0.47165799999999997
3LYP_B_5ZWP_A_3_2,0.400851,0.478364,0.6806989999999999,0.449799
3LYP_B_5G5A_A_2_2,0.494936,0.607498,0.7497050000000001,0.545404
3LYP_B_7C97_I_2_5,0.47153199999999995,0.560743,0.764748,0.49104799999999993
3LYP_B_6WMU_K_1_3,0.48512799999999995,0.642143,0.798184,0.575129
3LYP_B_6WMR_S_1_3,0.34078400000000003,0.264004,0.446478,0.327421
3LYP_B_3MDK_A_1_1,0.500104,0.601637,0.846929,0.651567
3LYP_B_1YY7_A_2_5,0.5191979999999999,0.680188,0.864087,0.606301
3LYP_B_4J2F_A_2_5,0.39723600000000003,0.52777,0.697612,0.48647299999999993
3LYP_B_3MDK_A_2_1,0.500104,0.601637,0.846929,0.651567
3LYP_B_1JLV_A_3_1,0.382548,0.48226099999999994,0.645822,0.43156000000000005
3LYP_B_4J2F_A_3_2,0.35673,0.5197,0.688293,0.483067
3LYP_B_5ECH_B_2_1,0.437583,0.6126189999999999,0.712123,0.536112
3LYP_B_5ZWP_A_3_5,0.398863,0.5217609999999999,0.670977,0.417239
3LYP_B_6EP6_A_3_1,0.515142,0.681659,0.7515890000000001,0.572878
3LYP_B_1JLV_A_3_5,0.372309,0.436208,0.6319239999999999,0.41605699999999995
3LYP_B_5J4U_A_2_2,0.47757799999999995,0.654172,0.772573,0.576282
3LYP_B_7C97_I_1_1,0.46109799999999995,0.5894510000000001,0.782985,0.532981
3LYP_B_3Q18_A_1_4,0.27871799999999997,0.282936,0.41418,0.29338800000000004
3LYP_B_3MDK_A_2_3,0.512129,0.6484439999999999,0.8633129999999999,0.666613
3LYP_B_4HOJ_A_3_2,0.50408,0.714697,0.873699,0.65937
3LYP_B_3TOT_A_3_5,0.40868000000000004,0.6289819999999999,0.663814,0.502219
3LYP_B_3MDK_A_1_2,0.516522,0.705346,0.8691139999999999,0.6865979999999999
3LYP_B_4YH2_A_3_2,0.361679,0.45432799999999995,0.62038,0.450359
3LYP_B_3MDK_A_2_5,0.5055810000000001,0.71234,0.8799459999999999,0.6726479999999999
3LYP_B_3Q18_A_1_2,0.271203,0.29033200000000003,0.44122799999999995,0.313215
3LYP_B_3UAP_A_3_4,0.448726,0.559902,0.674084,0.50926
3LYP_B_7C97_I_3_5,0.47153199999999995,0.560743,0.764748,0.49104799999999993
3LYP_B_5J5N_A_2_5,0.49168100000000003,0.626789,0.74925,0.5495
3LYP_B_5ECH_B_2_2,0.47038900000000006,0.561611,0.692473,0.510456
3LYP_B_3UAP_A_3_3,0.420646,0.48729700000000004,0.6232300000000001,0.478357
3LYP_B_4QQ7_A_2_5,0.49506000000000006,0.6142270000000001,0.8413200000000001,0.662474
3LYP_B_5ECH_B_3_1,0.504981,0.626894,0.751474,0.555349
3LYP_B_2VO4_A_3_4,0.466667,0.546028,0.763223,0.532895
3LYP_B_4HOJ_A_1_5,0.495097,0.7027140000000001,0.8587870000000001,0.646492
3LYP_B_1AW9_A_3_5,0.395472,0.423731,0.6852060000000001,0.420479
3LYP_B_6WMR_S_1_2,0.377513,0.274954,0.503637,0.36456500000000003
3LYP_B_4TOP_A_2_2,0.504721,0.6510819999999999,0.752625,0.533694
3LYP_B_7C97_I_3_2,0.494907,0.5737399999999999,0.790687,0.521235
3LYP_B_5G5A_A_3_4,0.460642,0.618233,0.7006680000000001,0.5329149999999999
3LYP_B_1PN9_A_3_2,0.428734,0.452087,0.669089,0.43427899999999997
3LYP_B_5J5N_A_2_4,0.516991,0.632884,0.778755,0.597066
3LYP_B_6WMU_K_3_3,0.468336,0.615109,0.791308,0.561041
3LYP_B_1FW1_A_2_5,0.41688400000000003,0.49441999999999997,0.6426569999999999,0.519277
3LYP_B_2CZ2_A_2_3,0.404332,0.507761,0.6449159999999999,0.4583
3LYP_B_5J5N_A_2_1,0.467067,0.5894189999999999,0.735378,0.576187
3LYP_B_3MDK_A_2_4,0.508556,0.654239,0.857094,0.6774
3LYP_B_3LYK_A_1_5,0.453741,0.50838,0.716364,0.516037
3LYP_B_1JLV_A_3_4,0.39146,0.49163199999999996,0.6603359999999999,0.425534
3LYP_B_6EP6_A_3_2,0.47464799999999996,0.6369520000000001,0.719314,0.533578
3LYP_B_2VO4_A_3_2,0.47977600000000004,0.6330399999999999,0.775386,0.5703699999999999
3LYP_B_5J4U_A_2_5,0.453775,0.657501,0.7624850000000001,0.565775
3LYP_B_6WMU_K_3_5,0.46779799999999994,0.587842,0.793177,0.589534
3LYP_B_4ZB7_A_3_4,0.289923,0.383365,0.527953,0.37223
3LYP_B_4DEJ_A_1_1,0.491816,0.642206,0.809327,0.6179939999999999
3LYP_B_3TOT_A_3_2,0.356252,0.41938400000000003,0.654356,0.50849
3LYP_B_5AGY_A_3_4,0.501678,0.663826,0.7580359999999999,0.587843
3LYP_B_5G5A_A_2_5,0.486729,0.647523,0.748934,0.548375
3LYP_B_4QQ7_A_2_1,0.531084,0.6493329999999999,0.846664,0.6858310000000001
3LYP_B_1YY7_A_2_3,0.508203,0.651257,0.829591,0.601953
3LYP_B_1FW1_A_2_2,0.406949,0.525692,0.6240100000000001,0.492047
3LYP_B_6WMR_S_1_5,0.341844,0.297919,0.509093,0.364962
3LYP_B_1YY7_A_2_4,0.519612,0.632411,0.85351,0.607766
3LYP_B_6WMU_K_1_2,0.49386599999999997,0.638035,0.818272,0.587839
3LYP_B_5D9T_A_2_1,0.29631199999999996,0.184501,0.349026,0.301625
3LYP_B_4QQ7_A_1_5,0.505315,0.639996,0.840775,0.6446189999999999
3LYP_B_2N5F_A_2_5,0.296327,0.22344099999999997,0.3368,0.330968
3LYP_B_3MDK_A_1_4,0.508556,0.654239,0.857094,0.6774
3LYP_B_2VO4_A_3_5,0.47508199999999995,0.631544,0.7718109999999999,0.545507
3LYP_B_5G5A_A_2_3,0.452346,0.577062,0.680483,0.528321
3LYP_B_5D9T_A_2_4,0.321269,0.207077,0.432529,0.319909
3LYP_B_4QQ7_A_2_3,0.508329,0.662508,0.8376620000000001,0.635998
3LYP_B_4HOJ_A_3_1,0.503201,0.671196,0.842916,0.62981
3LYP_B_1FW1_A_3_3,0.44280200000000003,0.576426,0.721006,0.572911
3LYP_B_5D9T_A_2_3,0.319004,0.221142,0.440687,0.318168
3LYP_B_7C97_I_3_3,0.476545,0.5944649999999999,0.7635770000000001,0.518267
3LYP_B_5G5A_A_3_1,0.48253900000000005,0.636532,0.698717,0.532213
3LYP_B_6V91_A_1_2,0.510731,0.668925,0.834997,0.65562
3LYP_B_3EIN_A_3_2,0.455524,0.6004729999999999,0.729204,0.523221
3LYP_B_5AGY_A_3_2,0.5209010000000001,0.672936,0.7802359999999999,0.568629
3LYP_B_7C97_I_1_5,0.46845299999999995,0.612607,0.785003,0.5122760000000001
3LYP_B_3LYK_A_1_3,0.43752700000000005,0.43716400000000005,0.751206,0.485541
3LYP_B_2N5F_A_2_4,0.295032,0.259228,0.372829,0.30525
3LYP_B_4DEJ_A_1_4,0.440924,0.6026590000000001,0.819731,0.5969869999999999
3LYP_B_6V91_A_1_5,0.51005,0.591909,0.8192860000000001,0.64249
3LYP_B_1FW1_A_2_1,0.429766,0.550593,0.747818,0.562064
3LYP_B_4J2F_A_3_5,0.388229,0.542927,0.685555,0.5014109999999999
3LYP_B_6WMU_K_3_4,0.48207,0.6116729999999999,0.825169,0.590644
3LYP_B_6WMU_K_2_2,0.45936499999999997,0.594407,0.786366,0.5780689999999999
3LYP_B_1YY7_A_1_4,0.5040720000000001,0.654808,0.847756,0.592033
3LYP_B_4ZB7_A_3_5,0.319044,0.360401,0.509207,0.36081799999999997
3LYP_B_4HOJ_A_1_1,0.503201,0.671196,0.842916,0.62981
3LYP_B_1YY7_A_1_3,0.492759,0.6426890000000001,0.840158,0.620957
3LYP_B_7C97_I_3_4,0.487588,0.594904,0.7797649999999999,0.514461
3LYP_B_1PN9_A_3_5,0.391574,0.501115,0.6090949999999999,0.41454799999999997
3LYP_B_4J2F_A_3_1,0.429803,0.559782,0.7053560000000001,0.530695
3LYP_B_3LYK_A_1_1,0.448646,0.577367,0.736613,0.569303
3LYP_B_3EIN_A_3_1,0.41795600000000005,0.543126,0.692058,0.482338
3LYP_B_2VO4_A_3_1,0.49632200000000004,0.6634220000000001,0.7804439999999999,0.575257
3LYP_B_4QQ7_A_2_4,0.499382,0.6555989999999999,0.820902,0.647452
3LYP_B_5ECH_B_3_2,0.469346,0.622164,0.75089,0.5672
3LYP_B_3VLN_A_1_5,0.31059699999999996,0.39870300000000003,0.5297689999999999,0.400275
3LYP_B_7C97_I_2_1,0.454268,0.581267,0.7807689999999999,0.523504
3LYP_B_1FW1_A_3_5,0.477588,0.641497,0.742733,0.57267
3LYP_B_4QQ7_A_1_1,0.5136310000000001,0.6502,0.8252430000000001,0.6329319999999999
3LYP_B_1JLV_A_3_3,0.35920100000000005,0.397854,0.6021310000000001,0.391602
3LYP_B_3LYK_A_2_3,0.461905,0.582622,0.786203,0.577691
3LYP_B_1PN9_A_3_1,0.427983,0.498062,0.641744,0.453233
3LYP_B_6EP6_A_2_1,0.48634499999999997,0.6684220000000001,0.743243,0.573811
3LYP_B_1YY7_A_2_1,0.511074,0.670339,0.8482559999999999,0.5888220000000001
3LYP_B_3UAP_A_3_5,0.44004799999999994,0.567076,0.6843359999999999,0.504013
3LYP_B_5ZWP_A_3_1,0.43115600000000004,0.5348109999999999,0.690317,0.500074
3LYP_B_3EIN_A_3_4,0.458527,0.6050760000000001,0.693134,0.522103
3LYP_B_2CZ2_A_2_2,0.427288,0.49013500000000004,0.680575,0.514018
3LYP_B_1FW1_A_3_4,0.465737,0.644353,0.735643,0.582639
3LYP_B_4J2F_A_3_3,0.417822,0.5697369999999999,0.700742,0.503981
3LYP_B_6WMU_K_1_4,0.482004,0.633411,0.8244309999999999,0.5918979999999999
3LYP_B_2N5F_A_2_2,0.28747399999999995,0.28139200000000003,0.343331,0.29488000000000003
3K6Y_A_7CO5_B_3_2,0.38616100000000003,0.589903,0.687396,0.548381
3K6Y_A_3TJO_A_1_2,0.24709099999999998,0.532207,0.532151,0.370639
3K6Y_A_3K6Z_A_1_2,0.496696,0.678859,0.815175,0.672275
3K6Y_A_4FLN_A_2_3,0.24808899999999998,0.450529,0.498673,0.382415
3K6Y_A_4IC6_A_2_4,0.292567,0.47379099999999996,0.5905699999999999,0.394742
3K6Y_A_4IC5_A_3_3,0.349088,0.581534,0.6569010000000001,0.50629
3K6Y_A_3TJO_A_1_4,0.229994,0.529269,0.543195,0.36296100000000003
3K6Y_A_3NWU_A_1_3,0.259704,0.496946,0.50908,0.363442
3K6Y_A_3STI_A_2_3,0.326127,0.578026,0.6033109999999999,0.452122
3K6Y_A_2RCE_A_2_4,0.33009099999999997,0.526035,0.570723,0.47578400000000004
3K6Y_A_7CO5_B_2_3,0.380837,0.593821,0.677585,0.518141
3K6Y_A_3LH1_A_2_4,0.335426,0.5283100000000001,0.633013,0.480353
3K6Y_A_3NWU_A_1_2,0.227321,0.489541,0.522783,0.33198
3K6Y_A_6IEO_A_1_3,0.194399,0.422016,0.441862,0.267298
3K6Y_A_6E0U_A_3_2,0.24149600000000002,0.336225,0.381579,0.245669
3K6Y_A_4IC6_A_2_2,0.280839,0.5290189999999999,0.638406,0.397528
3K6Y_A_1L1J_A_2_5,0.361184,0.596168,0.6509119999999999,0.537035
3K6Y_A_3K6Z_A_1_3,0.5316810000000001,0.6657529999999999,0.834816,0.681999
3K6Y_A_3LGI_A_2_5,0.354091,0.574604,0.6501359999999999,0.500695
3K6Y_A_3B8J_A_2_4,0.33276500000000003,0.544507,0.592126,0.510096
3K6Y_A_5Y28_A_1_5,0.192504,0.369872,0.457197,0.286738
3K6Y_A_3LGV_A_2_2,0.334867,0.546924,0.557141,0.473272
3K6Y_A_6E0U_A_3_3,0.204678,0.31593699999999997,0.387575,0.27011799999999997
3K6Y_A_2RCE_A_2_1,0.322628,0.545371,0.562768,0.480166
3K6Y_A_7CO5_B_3_3,0.344447,0.586068,0.68893,0.50397
3K6Y_A_7CO2_A_3_2,0.372489,0.576959,0.699138,0.5280600000000001
3K6Y_A_2QF3_A_2_1,0.29992199999999997,0.531621,0.558246,0.464579
3K6Y_A_6Z05_A_2_1,0.31455900000000003,0.552984,0.587571,0.385732
3K6Y_A_3LGI_A_2_2,0.346523,0.59262,0.561982,0.473629
3K6Y_A_4RI0_A_2_1,0.326449,0.596497,0.6843560000000001,0.515426
3K6Y_A_3LGI_A_2_1,0.375465,0.58902,0.651339,0.5354979999999999
3K6Y_A_4FLN_A_2_5,0.22897199999999998,0.42910200000000004,0.508985,0.342646
3K6Y_A_5Y28_A_1_1,0.199222,0.393785,0.46959300000000004,0.30459
3K6Y_A_6Z05_A_2_2,0.346952,0.527371,0.570047,0.404427
3K6Y_A_7CO3_A_3_5,0.385675,0.5808979999999999,0.691459,0.529524
3K6Y_A_7CO2_A_3_5,0.373166,0.591109,0.71715,0.548968
3K6Y_A_3LT3_A_1_1,0.513401,0.647578,0.823209,0.700613
3K6Y_A_3QO6_A_1_1,0.316299,0.525647,0.526076,0.415017
3K6Y_A_3LGV_A_2_3,0.332009,0.562286,0.589696,0.467588
3K6Y_A_3NZI_A_3_2,0.371269,0.574298,0.666392,0.521057
3K6Y_A_5TO1_A_1_5,0.243954,0.481072,0.543025,0.371292
3K6Y_A_5ZVJ_A_1_2,0.214168,0.36212300000000003,0.43851899999999994,0.28423699999999996
3K6Y_A_5HM9_A_3_1,0.259115,0.41711400000000004,0.465873,0.286946
3K6Y_A_5ILA_A_1_4,0.217207,0.46146800000000004,0.470265,0.332759
3K6Y_A_5HM9_A_3_5,0.27125,0.449829,0.46225200000000005,0.300612
3K6Y_A_3LH1_A_2_2,0.359358,0.553147,0.59933,0.446651
3K6Y_A_3K6Z_A_1_5,0.5244949999999999,0.657349,0.8200440000000001,0.67487
3K6Y_A_4YO1_A_1_5,0.268459,0.492083,0.517977,0.334953
3K6Y_A_4FLN_A_2_2,0.28543,0.454117,0.517979,0.405304
3K6Y_A_3TJN_A_1_5,0.23918899999999998,0.4924,0.542142,0.39416100000000004
3K6Y_A_6IEO_A_1_5,0.161813,0.44117399999999996,0.480951,0.244734
3K6Y_A_3STI_A_2_2,0.297219,0.5695100000000001,0.603015,0.43738299999999997
3K6Y_A_3NWU_A_1_5,0.23959,0.5250520000000001,0.579729,0.394369
3K6Y_A_3MH5_A_2_1,0.251215,0.484696,0.529367,0.282605
3K6Y_A_3LH3_A_2_2,0.311166,0.507862,0.49076099999999995,0.440971
